"last_name, first_name",player_id,year,k_percent,bb_percent,p_out,p_win,p_shutout,p_era,p_opp_batting_avg,p_total_strike,z_swing_miss_percent,oz_swing_miss_percent,pitch_count_fastball,pitch_count_breaking,in_zone_percent,whiff_percent,f_strike_percent,ff_avg_speed,ff_avg_spin,n_sl_formatted,sl_avg_speed,sl_avg_spin,ch_avg_speed,ch_avg_spin,cu_avg_speed,cu_avg_spin,si_avg_speed,si_avg_spin,fc_avg_speed,fc_avg_spin,fs_avg_speed,fs_avg_spin,st_avg_speed,st_avg_spin,fastball_avg_speed,fastball_avg_spin
"Mayers, Mike",594577,2023,14.3,8.4,79,1,0,6.15,,288,14.1,36.5,236,170,51.6,19.5,55.5,92.9,2283.0,31.0,83.9,2162.0,85.9,1568.0,75.9,2419.0,91.8,2087.0,88.5,2271.0,83.9,1590.0,,,91.9,2238.0
"Pérez, Eury",691587,2023,28.9,8.3,274,5,0,3.15,,975,22.7,56.1,697,687,46.8,33.7,58.8,97.5,2635.0,30.8,86.4,2382.0,89.7,1766.0,81.2,2421.0,,,,,,,,,97.5,2635.0
"Strahm, Matt",621381,2023,30.8,6.0,263,9,0,3.29,,920,22.0,45.3,1000,360,55.2,28.0,62.7,93.4,2447.0,26.4,83.2,2713.0,86.5,2299.0,,,93.2,2369.0,87.7,2441.0,,,,,92.7,2426.0
"Gaddis, Hunter",683769,2023,13.2,7.7,126,2,0,4.5,,440,13.3,30.1,298,262,54.0,17.1,67.0,93.4,2200.0,31.7,85.3,2263.0,81.2,1972.0,75.5,2455.0,,,89.0,2277.0,,,,,93.1,2206.0
"Sborz, Josh",622250,2023,30.7,7.9,157,6,0,5.5,,541,26.1,57.8,302,532,48.4,37.2,60.5,96.9,2316.0,38.0,88.6,2113.0,,,85.2,2241.0,,,,,,,,,96.9,2316.0
"Williams, Devin",642207,2023,37.7,12.1,176,8,0,1.53,,589,31.2,57.5,399,0,42.0,41.8,56.7,94.2,2322.0,,,,83.8,2683.0,,,,,90.7,2399.0,,,,,93.9,2327.0
"Morton, Charlie",450203,2023,25.6,11.6,490,14,0,3.64,,1736,18.6,56.5,1322,1228,45.2,32.2,59.8,94.9,2305.0,,,,86.0,2131.0,82.3,3088.0,94.2,2137.0,89.1,2480.0,,,,,93.8,2313.0
"Garrett, Amir",607237,2023,25.0,17.9,73,0,0,3.33,,277,22.7,35.0,264,212,45.2,26.4,48.2,94.8,2223.0,44.5,86.0,1936.0,,,,,94.9,2168.0,,,,,,,94.8,2199.0
"De Los Santos, Enyel",660853,2023,23.7,9.5,197,5,0,3.29,,675,17.0,54.9,634,319,50.5,27.4,60.2,95.6,2266.0,30.4,84.1,2187.0,87.8,1895.0,,,,,,,,,,,95.6,2266.0
"Lynch IV, Daniel",663738,2023,15.2,7.2,157,3,0,4.64,,509,15.1,45.5,362,220,47.9,24.6,64.1,92.6,2151.0,18.7,87.6,2195.0,84.1,1632.0,80.7,2193.0,92.4,2050.0,,,,,,,92.6,2145.0
"Pérez, Martín",527048,2023,15.3,8.1,425,10,0,4.45,,1419,12.1,28.3,1531,104,46.8,17.5,63.8,91.6,2028.0,1.0,83.4,2310.0,84.1,1680.0,79.1,2443.0,91.6,1962.0,89.2,2179.0,,,,,90.9,2036.0
"Ashcraft, Graham",668933,2023,17.8,8.3,437,7,0,4.76,,1506,13.4,45.6,1455,868,51.3,22.3,59.8,96.5,2468.0,37.3,88.3,2832.0,90.4,2074.0,,,96.5,2341.0,95.8,2432.0,,,,,95.9,2418.0
"Kinley, Tyler",641755,2023,22.4,7.9,49,0,0,6.06,,191,16.2,43.2,110,183,50.7,23.0,64.5,96.5,2301.0,61.4,91.1,2538.0,88.0,2079.0,,,96.7,2562.0,,,,,,,96.5,2304.0
"Kremer, Dean",665152,2023,21.4,7.5,518,13,0,4.12,,1862,18.5,38.4,2211,261,49.9,24.0,62.6,94.6,2305.0,,,,85.3,1715.0,78.1,2756.0,92.0,2011.0,88.7,2435.0,85.6,1708.0,82.8,2658.0,92.2,2287.0
"Freeland, Kyle",607536,2023,13.9,6.2,467,6,0,5.03,,1584,10.4,35.0,1681,426,51.5,17.2,65.3,88.8,2345.0,,,,84.4,1630.0,80.6,2386.0,88.7,2302.0,84.1,2273.0,,,,,87.2,2304.0
"Boyd, Matthew",571510,2023,24.1,8.3,213,5,0,5.45,,755,22.2,47.7,537,421,47.9,30.8,64.4,91.4,2503.0,28.4,79.6,2438.0,80.2,1890.0,73.8,2572.0,90.7,2431.0,,,,,,,91.3,2493.0
"Eovaldi, Nathan",543135,2023,22.9,8.1,432,12,1,3.63,,1405,18.9,42.4,1224,392,46.5,26.4,60.0,95.1,2168.0,4.1,83.9,2141.0,,,76.0,1956.0,95.2,2445.0,90.6,2325.0,87.9,1641.0,,,93.7,2218.0
"Lee, Dylan",669276,2023,23.8,7.9,71,1,0,4.18,,274,21.2,46.6,157,186,50.4,30.0,73.3,91.8,2249.0,47.6,83.3,2069.0,85.6,1590.0,,,,,,,,,,,91.8,2249.0
"Walker, Ryan",676254,2023,29.7,9.1,184,5,0,3.23,,702,22.6,48.1,535,543,48.2,32.0,58.2,94.4,2263.0,50.3,83.2,2545.0,,,72.7,1780.0,94.8,2229.0,,,,,,,94.8,2230.0
"Manoah, Alek",666201,2023,19.0,14.2,262,3,0,5.87,,1026,15.1,36.7,964,507,46.1,21.8,59.5,92.8,2347.0,30.0,80.8,2148.0,86.3,2056.0,,,92.7,2225.0,,,,,,,92.7,2287.0
"Singer, Brady",663903,2023,18.9,7.0,479,8,0,5.52,,1669,12.2,48.8,1335,1098,50.6,22.7,61.5,92.4,2315.0,42.0,84.0,2377.0,87.7,1854.0,,,92.1,2279.0,,,,,81.4,2256.0,92.1,2280.0
"Misiewicz, Anthony",664948,2023,14.5,10.9,33,2,0,7.36,,146,10.1,41.7,167,73,44.2,21.0,63.6,92.9,2145.0,6.3,82.9,2533.0,,,78.8,2837.0,,,87.9,2354.0,,,,,89.9,2274.0
"Fairbanks, Pete",664126,2023,37.0,10.9,136,2,0,2.58,,501,25.0,45.7,363,366,54.6,30.7,62.5,98.9,2454.0,49.9,86.8,2511.0,94.1,1768.0,,,,,,,,,,,98.9,2454.0
"Moreta, Dauri",664294,2023,31.8,10.0,174,5,0,3.72,,609,24.7,57.8,254,623,49.5,33.6,58.2,95.2,2318.0,64.8,84.6,1991.0,85.8,1731.0,,,,,,,,,,,95.2,2318.0
"Urías, Julio",628711,2023,24.3,5.0,352,11,0,4.6,,1268,17.3,40.2,1004,0,52.9,24.2,64.5,92.7,2445.0,,,,86.1,1859.0,,,94.0,2288.0,87.1,2692.0,,,,,91.7,2487.0
"Valdez, Framber",664285,2023,24.8,7.1,594,12,2,3.45,,1882,13.8,56.1,1486,1003,50.4,26.8,58.8,94.5,2121.0,8.7,84.7,2636.0,90.1,1676.0,80.2,2842.0,95.3,2187.0,89.1,2438.0,,,,,94.9,2204.0
"Dubin, Shawn",681869,2023,26.2,7.1,27,0,0,7.0,,109,17.2,48.3,101,29,45.9,27.6,52.4,95.2,2333.0,,,,88.4,1755.0,81.8,2651.0,,,90.1,2746.0,,,84.5,2777.0,94.0,2436.0
"Willingham, Amos",686294,2023,12.9,7.8,73,0,0,6.66,,296,10.3,42.7,309,140,47.4,21.3,57.0,95.8,2237.0,30.4,85.1,2050.0,88.3,1671.0,,,95.4,2298.0,88.4,1969.0,,,,,95.3,2219.0
"Tapia, Domingo",593619,2023,18.7,16.0,53,0,0,3.57,,189,24.0,32.6,252,35,49.1,26.6,51.4,97.4,2261.0,11.0,88.2,2269.0,88.9,1773.0,,,96.6,2157.0,,,,,,,97.1,2219.0
"Pepiot, Ryan",686752,2023,23.9,3.1,126,2,0,2.14,,438,20.6,43.0,331,96,49.1,27.9,62.9,94.0,2342.0,14.7,88.8,2527.0,86.3,2383.0,,,,,,,,,,,94.0,2342.0
"Márquez, Germán",608566,2023,21.3,3.8,60,2,0,4.95,,193,11.3,50.0,170,128,51.3,22.7,57.5,95.6,2161.0,24.8,88.5,2398.0,85.8,1731.0,86.4,2530.0,94.8,2090.0,,,,,,,95.3,2136.0
"Mejía, J.C.",650496,2023,26.0,6.0,34,1,0,5.56,,138,16.9,43.6,122,92,45.8,27.6,58.0,95.2,2246.0,43.0,85.3,2538.0,,,,,95.8,2093.0,,,,,,,95.7,2101.0
"Germán, Domingo",593334,2023,25.7,7.7,326,5,1,4.56,,1103,21.2,48.1,637,676,48.8,30.3,64.2,92.3,2508.0,,,,85.7,2392.0,82.9,2669.0,92.3,2407.0,,,,,,,92.3,2479.0
"Lovelady, Richard",663992,2023,25.0,10.4,70,0,0,4.63,,246,16.5,46.7,197,177,53.6,24.4,61.5,90.8,2359.0,46.8,85.9,2381.0,86.1,1657.0,,,91.0,2235.0,,,,,,,90.9,2310.0
"Kimbrel, Craig",518886,2023,33.8,10.1,207,8,0,3.26,,727,25.2,52.6,754,357,52.8,33.1,62.8,95.8,2357.0,,,,,,86.2,2603.0,,,,,,,85.2,2629.0,95.8,2357.0
"Vespi, Nick",663989,2023,15.3,3.4,44,1,0,4.3,,135,8.3,46.7,103,99,52.5,19.6,62.1,,,29.7,83.4,2547.0,,,80.4,2427.0,90.0,2221.0,89.0,2235.0,,,,,89.0,2235.0
"Yates, Kirby",489446,2023,31.5,14.6,181,7,0,3.28,,633,20.9,49.7,569,2,44.1,30.8,57.5,93.6,2314.0,0.2,83.9,2341.0,,,,,,,,,86.1,1338.0,76.4,2493.0,93.6,2314.0
"Cabrera, Edward",665795,2023,27.2,15.2,299,7,0,4.24,,1071,17.1,50.3,670,567,41.5,30.9,54.4,96.2,2301.0,8.0,88.2,2473.0,92.9,1700.0,84.6,2595.0,96.1,2235.0,,,,,,,96.2,2284.0
"Megill, Trevor",656730,2023,35.1,8.1,104,1,0,3.63,,397,23.1,55.6,432,167,53.6,32.5,62.2,99.1,2537.0,,,,,,85.8,2811.0,,,,,,,,,99.1,2537.0
"Bradley, Taj",671737,2023,28.0,8.5,314,5,0,5.59,,1191,19.7,40.6,1269,304,52.7,25.0,62.0,96.1,2291.0,,,,,,79.0,2409.0,95.7,2650.0,88.9,2353.0,89.3,1433.0,,,93.5,2314.0
"Sousa, Bennett",656986,2023,29.4,5.9,27,0,0,4.0,,90,20.0,50.0,79,61,43.6,31.0,58.8,94.6,2158.0,43.6,86.7,2172.0,,,,,93.6,2146.0,,,,,,,94.5,2156.0
"Elder, Bryce",693821,2023,17.5,8.6,524,12,0,3.81,,1788,13.8,43.4,1450,1006,46.1,23.6,63.1,90.8,2132.0,35.3,82.7,2414.0,85.0,2070.0,,,89.5,1970.0,,,,,,,89.8,2010.0
"Middleton, Keynan",641871,2023,30.2,10.8,152,2,0,3.38,,562,24.4,58.3,225,264,46.7,36.0,65.1,95.5,2392.0,30.8,85.8,2405.0,87.7,1873.0,,,,,,,,,,,95.5,2392.0
"Smith, Drew",622098,2023,24.6,11.9,169,4,0,4.15,,662,22.2,34.6,664,317,45.0,26.0,57.4,95.0,2503.0,20.8,84.3,2770.0,85.4,1867.0,76.7,2694.0,94.7,2575.0,87.4,2893.0,,,,,95.0,2504.0
"Santana, Dennis",642701,2023,24.0,14.0,32,1,0,5.91,,140,19.0,41.9,136,54,44.3,28.7,76.0,95.4,2475.0,24.4,83.5,2611.0,88.0,1957.0,,,94.7,2390.0,88.3,2469.0,,,,,93.8,2434.0
"Chargois, JT",608638,2023,20.1,10.3,127,1,0,3.61,,424,12.8,39.7,411,292,48.9,20.3,53.8,95.5,2358.0,41.5,86.3,2620.0,,,,,96.3,2260.0,,,,,,,96.2,2269.0
"Underwood Jr., Duane",621249,2023,14.0,11.0,73,1,0,5.18,,218,14.6,30.4,181,69,48.7,20.1,62.0,93.6,2118.0,,,,88.7,1644.0,83.2,2309.0,93.6,2014.0,92.5,2060.0,,,,,93.1,2042.0
"Finnegan, Kyle",640448,2023,21.9,8.3,208,7,0,3.76,,721,17.9,48.8,774,55,54.9,24.8,63.8,97.3,2037.0,5.0,89.5,2182.0,,,,,96.6,1902.0,,,89.6,1069.0,,,97.3,2036.0
"Tepera, Ryan",572193,2023,19.3,7.0,32,2,0,7.59,,130,10.1,60.0,99,85,42.6,25.3,54.4,91.7,2288.0,37.1,84.5,2351.0,86.4,1472.0,,,92.9,2259.0,,,,,80.3,2454.0,92.0,2280.0
"Puk, A.J.",640462,2023,32.2,5.4,170,7,0,3.97,,650,26.4,50.4,533,9,55.4,33.0,65.4,95.8,2191.0,0.9,84.2,2303.0,87.8,1278.0,,,95.3,2136.0,,,86.3,878.0,84.0,2342.0,95.8,2186.0
"Gillaspie, Logan",670810,2023,17.4,10.9,27,0,0,6.0,,123,16.0,31.8,84,30,52.9,19.6,60.9,95.6,2196.0,2.1,86.1,2339.0,88.1,1574.0,82.7,2280.0,,,,,,,83.6,2272.0,95.6,2196.0
"Cuas, Jose",621016,2023,24.3,12.0,196,3,0,3.99,,719,21.7,46.3,815,231,45.9,29.7,60.6,92.3,2378.0,19.6,82.4,2612.0,87.7,1812.0,,,92.7,2476.0,,,,,82.8,2555.0,92.6,2448.0
"Lyles, Jordan",543475,2023,16.0,6.0,533,6,0,6.28,,1779,11.9,38.3,1444,370,47.8,20.1,59.9,91.2,2251.0,,,,85.5,1677.0,79.4,2437.0,90.5,2136.0,86.8,2411.0,,,80.2,2514.0,90.4,2245.0
"Tonkin, Michael",543859,2023,23.1,7.1,240,7,0,4.28,,856,19.7,38.2,785,478,52.8,24.8,66.7,93.5,2304.0,37.3,83.1,2266.0,,,,,,,,,,,79.9,2348.0,93.5,2304.0
"Bolton, Cody",675989,2023,20.6,14.0,64,1,0,6.33,,260,15.0,46.9,249,0,44.2,23.3,50.5,95.2,2354.0,,,,91.7,1984.0,,,95.0,2480.0,,,,,83.6,2745.0,95.2,2356.0
"Headrick, Brent",687396,2023,25.6,8.5,77,3,0,6.31,,325,18.2,41.2,278,189,52.8,24.8,62.4,91.7,2298.0,38.3,80.0,1928.0,,,,,,,,,82.0,1391.0,,,91.7,2298.0
"Otto Jr., Glenn",657248,2023,21.6,11.8,32,0,0,10.13,,121,17.9,55.0,68,21,39.6,33.3,54.9,93.7,2334.0,,,,,,80.1,2421.0,94.6,2093.0,,,,,82.2,2495.0,93.7,2330.0
"Cisnero, José",542585,2023,26.2,9.4,178,3,0,5.31,,640,20.6,39.2,694,195,51.9,25.3,59.6,95.8,2436.0,19.8,84.7,2566.0,88.8,1361.0,,,95.6,2269.0,89.0,2606.0,,,,,94.5,2417.0
"Solomon, Peter",656981,2023,9.0,16.4,40,0,0,12.15,,132,12.0,58.8,164,62,47.0,20.7,50.7,93.2,2236.0,11.9,85.0,2297.0,84.3,2062.0,80.0,1935.0,,,88.7,2342.0,,,,,92.2,2259.0
"Acevedo, Domingo",642758,2023,14.9,4.3,28,0,0,10.61,,112,7.2,52.4,73,68,52.6,17.8,56.5,92.8,2029.0,38.9,84.7,2125.0,86.4,1855.0,,,,,,,,,,,92.8,2029.0
"Manning, Matt",666159,2023,15.8,6.6,234,5,0,3.58,,777,16.2,28.7,563,204,56.8,18.8,62.0,93.4,2136.0,,,,87.7,1442.0,79.5,2245.0,,,,,,,81.9,2256.0,93.4,2136.0
"Saucedo, Tayler",642048,2023,20.8,11.1,143,3,0,3.59,,499,18.5,46.2,333,155,44.9,29.6,58.0,93.0,2460.0,13.9,82.6,2395.0,86.0,2203.0,77.1,2442.0,92.3,2335.0,,,,,82.6,2309.0,92.3,2342.0
"Kerr, Ray",678061,2023,30.7,7.9,81,1,0,4.33,,273,21.7,54.7,219,185,48.4,32.2,54.9,95.9,2242.0,,,,,,82.5,1921.0,,,,,90.9,1414.0,,,95.9,2242.0
"Maeda, Kenta",628317,2023,27.3,6.5,313,6,0,4.23,,1094,17.7,49.1,575,438,47.8,28.2,61.4,91.0,2273.0,22.1,82.1,2583.0,,,76.4,2738.0,90.3,2239.0,,,84.1,1406.0,80.3,2619.0,90.8,2266.0
"Stoudt, Levi",686651,2023,16.4,14.5,31,0,0,9.58,,134,15.4,35.7,107,100,44.2,21.5,56.4,94.4,2120.0,35.3,84.0,2268.0,82.4,1528.0,78.0,2141.0,,,,,,,,,94.4,2120.0
"Johnson, Pierce",572955,2023,32.5,10.8,188,2,0,4.02,,712,17.6,58.2,382,702,46.3,33.1,63.8,95.9,2306.0,8.0,88.1,2717.0,,,85.4,2949.0,,,,,,,,,95.9,2306.0
"Ragans, Cole",666142,2023,28.8,10.5,288,7,0,3.47,,1012,23.4,49.3,848,362,49.1,31.0,59.3,96.5,2481.0,10.4,86.6,2567.0,86.6,2057.0,81.8,2478.0,,,91.8,2521.0,,,,,95.4,2491.0
"De los Santos, Yerry",660787,2023,17.3,12.5,73,1,0,3.33,,249,11.5,29.4,244,83,48.4,16.6,65.7,,,20.9,86.4,2144.0,89.3,1597.0,,,95.0,2178.0,,,,,,,95.0,2178.0
"Duarte, Daniel",650960,2023,16.9,14.7,95,3,0,3.69,,356,18.7,40.8,429,104,50.3,24.5,62.5,95.6,2312.0,18.2,83.5,2781.0,90.0,1879.0,,,94.2,2223.0,91.4,2586.0,,,,,94.0,2350.0
"Winckowski, Josh",670174,2023,22.3,8.4,253,4,0,2.88,,906,17.5,46.2,1034,278,49.3,26.2,62.5,96.0,2229.0,20.1,85.9,2298.0,92.7,1668.0,,,96.2,2046.0,89.0,2194.0,,,,,93.2,2121.0
"Rogers, Trevor",669432,2023,24.1,7.6,54,1,0,4.0,,212,18.5,39.4,204,42,45.8,27.2,63.3,93.2,2339.0,12.7,82.6,2155.0,85.7,1394.0,,,92.6,2304.0,,,,,,,93.0,2328.0
"Martinez, Nick",607259,2023,23.0,8.7,331,6,0,3.43,,1132,17.7,46.5,907,339,46.2,28.6,63.9,93.3,2374.0,0.2,84.5,2468.0,80.7,2002.0,81.8,2559.0,92.9,2367.0,89.5,2357.0,,,,,91.9,2365.0
"Wood, Alex",622072,2023,17.2,9.8,293,5,0,4.33,,1088,16.4,35.1,762,446,49.0,21.7,60.6,91.5,2114.0,26.1,82.4,2025.0,85.2,1701.0,,,91.5,1980.0,,,,,,,91.5,1980.0
"May, Trevor",543507,2023,19.5,14.1,140,4,0,3.28,,484,17.7,38.0,329,201,49.4,23.6,58.5,94.7,2269.0,25.9,84.4,2451.0,87.8,1648.0,,,,,,,,,81.5,2527.0,94.7,2269.0
"Rucker, Michael",621074,2023,22.7,10.8,121,2,0,4.91,,415,16.1,54.8,488,199,44.9,27.7,56.3,94.6,2293.0,17.4,85.9,2570.0,90.5,1851.0,80.8,2600.0,94.0,2177.0,89.5,2416.0,,,,,92.6,2337.0
"Campbell, Isaiah",663462,2023,27.5,10.8,86,4,0,2.83,,299,17.8,51.4,224,185,46.7,28.6,63.0,95.0,2442.0,38.7,86.5,2725.0,,,,,93.9,2440.0,91.8,2551.0,,,82.1,2763.0,95.0,2442.0
"Gott, Trevor",641627,2023,23.8,7.3,174,0,0,4.19,,625,18.3,34.6,868,69,48.9,23.2,57.8,93.3,2144.0,,,,87.0,1330.0,80.7,1926.0,93.8,1998.0,89.2,2212.0,,,,,91.6,2128.0
"Gonsolin, Tony",664062,2023,18.9,9.2,309,8,0,4.98,,1065,12.9,39.1,657,555,46.5,21.5,65.3,92.4,2215.0,18.3,86.8,2469.0,,,80.9,2580.0,93.3,2725.0,,,83.0,1482.0,,,92.4,2216.0
"Henry, Tommy",674072,2023,16.8,9.2,267,5,0,4.15,,879,15.4,36.5,681,442,48.2,22.3,57.0,90.7,2143.0,12.7,83.1,2123.0,84.0,1468.0,79.1,2321.0,89.5,2040.0,,,,,,,90.7,2143.0
"Sewald, Paul",623149,2023,32.1,9.6,182,3,0,3.12,,691,25.9,38.4,593,0,53.4,29.3,64.9,92.2,2514.0,,,,,,,,92.4,2472.0,,,,,83.8,2474.0,92.2,2514.0
"Selby, Colin",681882,2023,26.3,13.2,72,2,0,9.0,,269,17.5,54.2,203,234,46.7,29.2,53.1,,,36.4,88.4,2645.0,,,82.7,2616.0,96.6,2228.0,,,,,,,96.6,2228.0
"Cueto, Johnny",456501,2023,17.9,6.9,157,1,0,6.02,,568,15.9,26.0,486,208,47.9,19.3,65.6,92.2,2216.0,23.8,86.1,2246.0,84.1,1391.0,76.0,2175.0,92.2,2118.0,88.2,2223.0,,,,,92.0,2182.0
"Hill, Tim",657612,2023,12.9,6.9,133,1,0,5.48,,474,11.2,24.8,678,38,53.1,15.0,55.9,90.6,2198.0,5.3,83.3,1985.0,,,,,88.6,2091.0,87.9,1936.0,,,,,89.5,2137.0
"Almonte, Yency",622075,2023,23.7,11.1,144,3,0,5.06,,486,18.7,52.9,347,0,45.0,30.5,59.7,96.0,2209.0,,,,88.9,1873.0,,,95.8,2187.0,92.8,2336.0,,,83.1,2555.0,95.8,2198.0
"Buttó, José",676130,2023,21.2,12.8,126,1,0,3.64,,429,22.1,43.0,414,151,42.7,28.8,57.0,93.8,2383.0,15.1,86.2,2577.0,85.5,1714.0,80.0,2455.0,92.7,2168.0,,,,,,,93.7,2362.0
"Bass, Anthony",542914,2023,21.6,10.2,60,0,0,4.95,,211,17.3,60.0,121,181,49.8,30.8,76.7,94.4,2064.0,55.9,85.4,2254.0,,,,,94.5,2023.0,,,86.8,1560.0,,,94.5,2032.0
"Pivetta, Nick",601713,2023,31.2,8.5,428,10,0,4.04,,1553,19.3,49.0,1391,852,48.7,29.6,61.6,94.6,2347.0,11.1,86.6,2392.0,,,79.4,2796.0,,,88.4,2421.0,84.8,1268.0,84.2,2495.0,93.8,2357.0
"King, John",667463,2023,12.7,6.4,112,2,0,3.62,,348,16.4,33.3,288,43,49.3,21.8,62.4,93.7,1980.0,8.2,85.1,2660.0,84.1,1536.0,,,93.7,2143.0,,,,,,,93.7,2142.0
"Leiter Jr., Mark",643410,2023,28.6,8.9,193,1,0,3.5,,639,20.1,54.9,601,96,44.0,32.3,61.0,91.1,1997.0,,,,,,73.4,2293.0,91.3,1971.0,88.8,2163.0,84.7,860.0,,,90.4,2044.0
"Cleavinger, Garrett",664076,2023,29.2,12.5,36,1,0,3.0,,127,13.2,45.7,112,99,44.5,26.1,50.0,95.2,2306.0,46.9,81.3,2782.0,,,,,94.6,2371.0,,,,,,,94.9,2337.0
"Mayza, Tim",641835,2023,24.7,7.0,160,3,0,1.52,,513,16.7,35.0,619,190,47.7,22.9,62.4,,,23.5,86.2,2287.0,,,,,93.4,2057.0,,,,,,,93.4,2057.0
"Means, John",607644,2023,11.4,4.5,71,1,0,2.66,,233,16.0,17.3,142,83,52.8,16.4,67.0,91.7,2413.0,15.0,85.4,2256.0,80.9,2133.0,77.6,2273.0,,,,,,,,,91.7,2413.0
"Ortiz, Luis",682847,2023,14.8,12.0,260,5,0,4.78,,886,14.0,41.5,783,478,45.9,22.6,58.0,96.2,2274.0,32.7,85.8,2429.0,89.7,1626.0,,,95.7,2211.0,92.6,2300.0,,,,,95.9,2241.0
"Weissert, Greg",669711,2023,25.3,9.2,60,0,0,4.05,,214,23.7,41.7,230,0,50.3,28.0,59.8,94.3,2255.0,,,,84.5,1744.0,,,94.1,2063.0,91.3,2382.0,,,80.4,2867.0,93.9,2167.0
"Staumont, Josh",622251,2023,27.0,14.6,60,0,0,5.4,,216,20.2,44.9,207,153,46.9,27.4,51.7,95.6,2257.0,22.5,85.8,2595.0,,,81.8,2702.0,96.5,2178.0,,,,,,,95.8,2242.0
"Montgomery, Jordan",656756,2023,21.4,6.2,566,10,0,3.2,,1875,17.7,43.0,1596,654,48.2,26.0,64.7,93.2,2345.0,0.2,87.1,2402.0,83.5,1673.0,80.5,2356.0,93.3,2199.0,88.2,2373.0,,,,,93.2,2232.0
"Toussaint, Touki",657053,2023,22.1,14.8,261,4,0,4.97,,935,14.3,44.7,799,496,43.4,25.2,50.3,93.6,2223.0,2.3,86.6,2259.0,,,76.1,2439.0,92.8,2208.0,,,87.5,1623.0,,,93.2,2215.0
"Abbott, Andrew",671096,2023,26.1,9.6,328,8,0,3.87,,1191,18.1,43.5,949,324,49.3,25.6,59.7,92.7,2208.0,,,,86.6,2066.0,80.9,2797.0,92.5,2009.0,,,,,82.9,2645.0,92.7,2207.0
"Romano, Jordan",605447,2023,29.0,9.7,177,5,0,2.9,,600,22.8,60.8,419,496,48.0,35.9,59.7,96.7,2326.0,54.2,86.9,2179.0,,,,,,,,,,,,,96.7,2326.0
"Hill, Garrett",682051,2023,17.5,17.5,47,0,0,9.19,,176,17.5,33.3,171,108,48.9,20.7,51.2,93.6,2184.0,26.5,85.2,2565.0,84.7,1429.0,80.0,2646.0,93.9,2183.0,,,,,,,93.7,2184.0
"Hearn, Taylor",621368,2023,19.7,10.5,45,0,0,11.4,,210,19.0,32.7,175,125,51.1,23.0,60.5,95.6,2277.0,39.9,86.9,2048.0,90.2,1837.0,,,94.0,2070.0,,,,,,,95.4,2250.0
"Curry, Xzavion",675540,2023,16.6,7.4,285,3,0,4.07,,968,17.1,33.3,723,712,53.5,20.8,61.1,92.5,2102.0,36.1,85.1,2430.0,87.7,1417.0,75.1,2478.0,,,,,,,76.8,2425.0,92.5,2102.0
"Hernández, Carlos",672578,2023,25.6,10.6,210,1,0,5.27,,802,22.5,49.2,700,411,49.1,30.4,59.0,99.1,2437.0,23.7,88.6,2068.0,,,84.1,2375.0,98.0,2195.0,,,89.0,1347.0,,,99.1,2437.0
"Morris, Cody",663752,2023,23.7,15.8,24,0,0,6.75,,97,20.3,53.3,122,23,54.5,27.0,55.3,95.2,2438.0,,,,82.8,1602.0,79.4,2418.0,,,88.9,2338.0,,,,,92.2,2390.0
"DeSclafani, Anthony",543101,2023,18.9,4.8,299,4,0,4.88,,995,11.0,41.9,624,773,48.5,20.3,61.8,93.2,2254.0,44.8,87.4,2159.0,86.4,1577.0,82.2,2075.0,93.1,2123.0,,,,,,,93.1,2168.0
"Doyle, Tommy",656382,2023,17.5,12.6,71,0,0,6.85,,220,19.7,50.0,324,28,45.2,29.7,53.4,94.0,2050.0,8.0,86.9,2232.0,,,,,,,90.4,2187.0,,,,,92.2,2122.0
"Cecconi, Slade",677944,2023,18.0,3.6,81,0,0,4.33,,265,10.5,50.0,245,154,52.4,18.3,66.7,94.1,2295.0,26.8,83.0,2439.0,81.7,1941.0,73.3,2381.0,,,,,80.8,1112.0,,,94.1,2295.0
"Stripling, Ross",548389,2023,18.4,4.2,267,0,0,5.36,,958,20.5,32.4,540,545,50.4,23.7,68.0,92.4,2157.0,27.6,87.2,2298.0,83.7,1688.0,75.9,2361.0,90.4,2033.0,87.2,2216.0,85.6,1656.0,,,91.7,2130.0
"Ryan, Joe",657746,2023,29.3,5.1,485,11,1,4.51,,1847,22.9,36.9,1526,97,53.7,26.8,67.3,92.3,2216.0,3.6,83.3,2276.0,,,,,,,,,83.9,1440.0,79.4,2534.0,92.3,2216.0
"Wittgren, Nick",621295,2023,14.1,8.6,87,1,0,4.97,,300,11.7,25.0,244,172,49.2,15.4,64.1,92.0,2152.0,36.4,83.0,2386.0,85.0,1644.0,,,91.6,2153.0,87.4,2339.0,,,,,90.8,2200.0
"Milone, Tommy",543548,2023,7.5,15.0,27,0,0,2.0,,103,11.1,24.2,61,31,41.1,16.7,67.5,86.6,2238.0,19.0,76.9,2372.0,79.0,1710.0,,,,,,,,,,,86.6,2238.0
"Brewer, Colten",605155,2023,11.8,8.8,25,0,0,4.32,,65,11.1,54.5,55,49,52.9,21.3,55.9,94.5,2378.0,30.8,85.5,2761.0,,,80.2,2862.0,92.0,2156.0,93.1,2423.0,,,,,93.1,2411.0
