"last_name, first_name",player_id,year,k_percent,bb_percent,p_out,p_win,p_shutout,p_era,p_opp_batting_avg,p_total_strike,z_swing_miss_percent,oz_swing_miss_percent,pitch_count_fastball,pitch_count_breaking,in_zone_percent,whiff_percent,f_strike_percent,ff_avg_speed,ff_avg_spin,n_sl_formatted,sl_avg_speed,sl_avg_spin,ch_avg_speed,ch_avg_spin,cu_avg_speed,cu_avg_spin,si_avg_speed,si_avg_spin,fc_avg_speed,fc_avg_spin,fs_avg_speed,fs_avg_spin,st_avg_speed,st_avg_spin,fastball_avg_speed,fastball_avg_spin
"Thompson, Ryan",657044,2024,19.1,5.5,199,7,0,3.26,,659,15.2,39.0,726,251,51.5,23.0,66.5,92.5,2184.0,25.7,79.0,2158.0,,,,,91.0,2027.0,,,,,,,91.2,2049
"Lively, Ben",594902,2024,18.7,7.8,453,13,0,3.81,,1574,13.0,34.5,1455,318,50.4,18.6,65.7,89.9,2006.0,4.6,80.6,1978.0,83.9,1701.0,77.1,2001.0,90.4,1966.0,83.4,2020.0,,,79.0,2003.0,90.1,1986
"Madden, Ty",680744,2024,16.8,7.9,69,1,0,4.3,,256,12.2,55.2,255,87,49.1,24.4,61.4,94.4,2293.0,17.6,84.3,2557.0,,,79.6,2555.0,92.5,2158.0,88.3,2394.0,85.2,1372.0,,,92.6,2309
"Blewett, Scott",656240,2024,21.2,9.4,61,1,0,1.77,,205,20.3,38.8,129,119,50.2,25.7,63.9,93.6,2302.0,37.3,85.1,2172.0,,,,,,,,,85.3,1089.0,,,93.6,2302
"Peralta, Freddy",642547,2024,27.6,9.4,521,11,0,3.68,,1866,22.7,47.9,1652,878,44.6,31.1,61.4,94.3,2436.0,21.6,81.5,2345.0,87.7,1731.0,78.1,2204.0,95.3,2554.0,,,,,,,94.3,2436
"Poteet, Cody",547001,2024,16.7,8.3,73,3,0,2.22,,233,11.3,28.6,203,38,49.5,15.7,63.5,93.3,2415.0,,,,87.0,1992.0,78.3,2770.0,92.7,2241.0,,,,,81.2,2672.0,93.0,2336
"Lucchesi, Joey",664192,2024,15.2,17.4,31,0,0,5.23,,102,8.1,29.4,129,49,50.3,12.7,54.3,90.0,2153.0,,,,,,76.6,2079.0,89.8,2147.0,89.7,2173.0,81.9,930.0,,,89.9,2150
"Heller, Ben",621294,2024,22.7,9.1,36,0,0,11.25,,153,13.8,53.5,146,43,40.4,29.6,58.5,96.4,2345.0,16.9,85.3,2182.0,84.1,1461.0,,,95.3,2176.0,86.9,2181.0,,,76.9,2468.0,92.5,2211
"Miller, Shelby",571946,2024,21.8,5.8,167,6,0,4.53,,561,17.6,43.9,515,175,53.2,24.3,64.0,93.5,2418.0,20.6,88.3,2283.0,,,,,,,,,86.8,1827.0,,,93.5,2418
"Weissert, Greg",669711,2024,22.1,7.6,190,4,0,3.13,,688,15.2,32.2,579,59,52.7,20.3,56.2,94.0,2292.0,5.7,85.5,2477.0,84.6,1852.0,,,93.7,2085.0,91.9,2329.0,,,79.8,2931.0,93.8,2171
"Foley, Jason",671345,2024,18.4,8.0,180,3,0,3.15,,603,15.2,45.6,569,285,55.1,22.3,67.7,97.2,2208.0,31.5,88.5,2215.0,92.2,1780.0,,,96.9,2030.0,,,,,,,97.0,2052
"Jiménez, Joe",641729,2024,29.6,8.3,206,1,0,2.62,,739,20.3,61.8,503,540,52.2,32.9,65.2,94.5,2398.0,49.6,84.6,2186.0,89.0,2201.0,,,,,,,,,,,94.5,2398
"Paredes, Enoli",660600,2024,18.4,11.5,65,1,0,1.66,,195,22.9,39.1,199,120,46.1,28.2,58.6,93.9,2455.0,37.6,85.6,2808.0,,,,,93.6,2331.0,,,,,,,93.8,2412
"Rodríguez, Manuel",655889,2024,21.5,7.0,113,3,0,2.15,,389,15.4,54.1,323,278,50.4,26.6,63.7,96.7,2346.0,46.0,89.3,2333.0,,,,,96.7,2153.0,,,,,87.4,2366.0,96.7,2233
"Rodriguez, Eduardo",593958,2024,21.0,8.5,150,3,0,5.04,,551,20.5,26.4,611,60,48.2,22.4,62.1,92.0,2266.0,6.9,84.0,2147.0,86.7,1953.0,,,91.8,2300.0,88.8,2260.0,,,,,91.1,2269
"Canning, Griffin",656288,2024,17.6,8.9,515,6,0,5.19,,1804,14.3,45.9,1107,997,46.7,24.5,58.2,93.4,2118.0,24.1,87.7,2672.0,88.6,1770.0,80.5,2377.0,92.9,1975.0,,,,,,,93.4,2113
"Bibee, Tanner",676440,2024,26.3,6.2,521,12,0,3.47,,1889,22.3,40.7,1982,173,52.8,26.9,65.8,94.6,2361.0,,,,82.5,1992.0,80.5,2680.0,94.0,2081.0,86.4,2738.0,,,82.9,2683.0,91.6,2500
"Hodge, Porter",687863,2024,31.7,11.6,129,3,0,1.88,,400,20.0,66.3,393,0,49.7,32.8,50.6,95.5,2409.0,,,,,,,,,,,,89.8,1022.0,83.0,2743.0,95.5,2409
"Jones, Jared",683003,2024,26.2,7.7,365,6,0,4.14,,1276,22.7,49.5,942,845,52.4,30.2,62.5,97.3,2537.0,34.9,88.8,2584.0,89.9,1733.0,81.5,2686.0,97.8,1602.0,,,,,,,97.3,2536
"Criswell, Cooper",681867,2024,17.2,7.3,298,6,0,4.08,,1112,12.9,26.0,792,34,47.7,17.2,64.9,,,1.9,82.2,2442.0,84.4,1516.0,,,89.1,2024.0,86.4,2214.0,,,76.8,2498.0,88.1,2089
"Chafin, Andrew",605177,2024,28.5,12.6,169,4,0,3.51,,575,15.5,54.1,524,443,35.2,34.5,61.9,91.7,2170.0,45.8,82.1,2566.0,,,,,91.7,2131.0,,,,,,,91.7,2142
"Muller, Kyle",666205,2024,17.8,5.0,148,0,0,4.01,,492,16.8,44.9,387,281,57.7,22.7,60.0,92.6,2371.0,24.7,85.4,2014.0,86.9,1645.0,79.4,2214.0,,,,,,,,,92.6,2371
"Alexander, Scott",518397,2024,19.4,9.4,116,1,0,2.56,,364,7.0,45.2,364,128,47.2,19.8,55.6,,,22.6,82.7,2554.0,84.6,1381.0,,,92.1,2172.0,,,,,,,92.1,2172
"Akin, Keegan",669211,2024,31.0,6.1,236,3,0,3.32,,816,22.9,50.7,695,412,53.0,30.0,63.6,93.9,2419.0,33.2,85.5,2529.0,85.6,2039.0,,,,,,,,,,,93.9,2419
"Hentges, Sam",656529,2024,29.7,5.5,71,0,0,3.04,,239,17.8,56.0,164,187,51.3,29.2,62.6,95.1,2237.0,21.4,87.9,2229.0,,,80.6,2453.0,94.8,2127.0,,,,,,,95.0,2205
"Bolton, Cody",675989,2024,20.5,10.8,56,0,0,4.34,,196,15.9,39.2,198,0,44.7,24.8,66.3,94.8,2349.0,,,,91.5,1999.0,,,94.7,2256.0,89.1,2627.0,,,83.7,2695.0,91.9,2445
"Paxton, James",572020,2024,16.7,11.4,301,9,0,4.4,,1054,12.5,43.3,1079,517,49.2,21.1,63.6,93.2,2090.0,,,,82.6,1995.0,80.8,1938.0,92.5,2053.0,84.0,1960.0,,,,,92.7,2080
"Blalock, Bradley",687134,2024,13.6,13.6,92,1,0,5.87,,338,15.9,35.5,283,180,51.6,20.6,60.5,93.5,2022.0,22.1,85.2,2478.0,,,79.5,2601.0,,,88.7,2320.0,85.3,1278.0,,,93.1,2045
"Hudson, Dakota",641712,2024,12.1,12.4,267,2,0,6.17,,900,11.7,38.4,734,624,48.9,18.6,60.6,90.0,2115.0,24.3,84.0,2542.0,83.5,1782.0,80.2,2591.0,90.4,2054.0,86.9,2665.0,,,,,90.2,2079
"Smith, Cade",671922,2024,35.6,5.9,226,6,0,1.91,,801,24.7,47.5,806,0,56.2,30.2,63.3,96.0,2280.0,,,,,,,,,,,,88.4,863.0,82.1,2046.0,96.0,2280
"Bukauskas, J.B.",656266,2024,27.3,4.5,18,0,0,1.5,,55,19.2,71.4,43,45,46.6,37.5,68.2,,,51.1,84.6,2526.0,,,,,93.4,2153.0,,,,,,,93.4,2153
"Santillan, Tony",663574,2024,37.7,7.4,90,3,0,3.0,,336,23.6,50.0,304,125,53.8,30.0,60.7,97.2,2362.0,24.8,87.1,2284.0,92.0,1425.0,,,,,,,,,,,97.2,2362
"deGrom, Jacob",594798,2024,31.8,2.3,32,0,0,1.69,,117,28.3,41.7,79,83,54.1,32.1,68.2,97.3,2504.0,45.3,90.0,2647.0,90.5,1658.0,81.1,2698.0,,,,,,,,,97.3,2504
"Littell, Zack",641793,2024,21.5,4.7,469,8,0,3.63,,1680,14.5,44.7,917,866,52.6,23.1,66.3,92.4,2023.0,34.8,86.6,2255.0,,,,,91.6,2031.0,,,83.0,862.0,79.5,2244.0,92.1,2026
"Kimbrel, Craig",518886,2024,31.5,13.4,157,7,0,5.33,,586,21.3,57.8,633,278,49.2,30.9,54.7,93.9,2316.0,,,,88.3,1686.0,84.3,2596.0,,,,,,,85.6,2639.0,93.9,2316
"Nelson, Kyle",669459,2024,19.0,9.5,32,0,0,4.22,,100,12.7,52.6,72,73,56.6,23.0,73.2,90.2,2159.0,50.3,83.5,2647.0,,,,,,,87.4,2486.0,,,,,89.0,2300
"Minter, A.J.",621345,2024,26.1,8.2,103,5,0,2.62,,354,18.9,51.9,429,0,51.7,28.4,75.4,94.5,2421.0,,,,86.7,1670.0,,,,,89.4,2488.0,,,,,92.4,2449
"Pérez, Cionel",672335,2024,19.3,11.8,161,2,0,4.53,,531,15.5,44.2,540,1,48.3,23.7,62.6,96.5,2134.0,,,,,,83.7,2497.0,96.1,2140.0,,,,,,,96.3,2137
"Rosenberg, Kenny",670046,2024,16.3,7.7,72,0,0,6.0,,253,17.0,37.5,251,20,50.4,22.2,65.4,90.2,2189.0,,,,81.1,1640.0,76.3,2619.0,,,83.6,2373.0,,,,,88.8,2230
"Ureña, José",570632,2024,15.1,8.4,327,5,0,3.8,,1088,16.4,38.6,830,609,46.4,23.1,55.5,96.4,2139.0,34.6,87.0,2286.0,88.7,1801.0,,,96.0,2140.0,,,,,,,96.0,2140
"Boyle, Joe",671212,2024,24.8,17.7,143,3,0,6.42,,541,20.9,56.6,570,367,47.0,30.2,52.2,97.7,2506.0,34.3,88.0,2594.0,,,80.4,2474.0,,,,,,,84.6,2631.0,97.7,2506
"Corbin, Patrick",571578,2024,18.2,7.1,524,6,0,5.62,,1831,12.6,42.5,1750,1039,46.9,22.4,65.4,91.3,2149.0,34.2,80.0,2202.0,81.1,1574.0,69.7,1935.0,91.5,2084.0,85.7,2296.0,77.0,1133.0,,,89.6,2157
"Guerrero, Luis",692285,2024,25.0,5.6,30,0,0,0.0,,90,22.2,36.8,62,0,51.1,26.6,66.7,97.5,2235.0,,,,88.7,1849.0,,,,,,,,,86.1,2602.0,97.5,2235
"Anderson, Justin",605121,2024,23.5,13.6,160,1,0,4.39,,585,18.0,50.0,517,428,44.3,29.7,59.9,96.0,2271.0,45.3,85.6,2437.0,,,,,94.8,1978.0,92.4,2473.0,,,,,95.2,2224
"Veneziano, Anthony",685107,2024,24.1,5.2,40,1,0,3.38,,161,20.6,48.5,114,56,53.3,27.7,62.1,94.8,2261.0,23.1,86.8,2293.0,86.6,1714.0,,,91.1,1992.0,,,,,82.2,2434.0,94.8,2259
"Díaz, Alexis",664747,2024,22.7,12.8,169,2,0,3.99,,600,20.0,43.7,566,411,48.4,26.6,54.4,93.9,2613.0,42.1,87.5,2627.0,,,,,,,,,,,,,93.9,2613
"González, Victor",624647,2024,11.3,13.4,70,2,0,3.86,,227,11.5,32.1,185,110,44.8,18.1,58.8,92.0,2584.0,28.5,85.9,2323.0,86.2,1945.0,,,93.3,2218.0,,,,,,,93.3,2222
"Cuas, Jose",621016,2024,20.5,12.0,49,0,0,7.71,,190,23.7,38.6,234,0,44.2,28.4,59.8,91.6,2368.0,,,,87.4,1787.0,,,92.4,2468.0,,,,,82.5,2550.0,92.0,2423
"Keller, Brad",641745,2024,16.7,7.8,124,0,0,5.44,,463,13.6,37.7,316,282,47.3,21.1,58.9,93.8,2242.0,36.3,86.0,2560.0,88.6,1674.0,81.2,2504.0,92.7,2112.0,,,,,83.8,2659.0,93.7,2227
"Miller, Bryce",682243,2024,24.3,6.4,541,12,0,2.94,,1790,17.3,43.5,1695,352,51.1,24.4,62.2,95.2,2484.0,8.3,86.6,2541.0,,,85.0,2332.0,94.7,2406.0,92.1,2552.0,84.4,912.0,82.4,2258.0,94.9,2465
"Williamson, Brandon",682227,2024,20.3,8.5,43,0,0,3.77,,155,10.8,45.8,181,18,50.0,18.7,55.9,92.6,2134.0,,,,83.9,1793.0,75.7,2628.0,,,90.1,2405.0,,,82.2,2471.0,91.0,2306
"Wrobleski, Justin",680736,2024,16.9,10.4,109,1,0,5.7,,373,16.7,38.6,365,147,51.7,22.3,58.4,95.1,2367.0,14.2,87.4,2293.0,85.8,1704.0,82.2,2376.0,93.1,2175.0,,,,,84.5,2372.0,95.0,2359
"Smith, Will",519293,2024,15.6,8.1,124,0,0,6.53,,432,16.5,41.3,195,380,51.0,23.7,60.9,91.2,2215.0,44.7,80.6,2402.0,85.8,2007.0,76.3,2159.0,,,,,,,,,91.2,2215
"Santos, Gregory",666619,2024,19.4,3.2,22,0,0,4.91,,76,14.6,33.3,41,66,50.9,20.3,51.6,100.0,2468.0,58.9,89.8,2533.0,93.7,2394.0,,,98.4,2432.0,,,,,,,98.4,2434
"Mantiply, Joe",573009,2024,21.8,7.4,179,6,0,3.92,,588,19.9,39.5,408,230,46.9,27.5,63.6,89.4,2147.0,,,,81.0,1674.0,79.2,2467.0,88.9,2196.0,,,,,,,89.0,2191
"Dana, Caden",702674,2024,15.4,13.5,31,1,0,9.58,,122,19.1,48.0,118,70,45.6,26.9,55.8,93.7,2159.0,26.7,85.4,2062.0,85.0,1333.0,74.9,2371.0,,,86.1,1911.0,,,,,93.1,2138
"Peralta, Wandy",593974,2024,13.6,8.0,115,3,0,3.99,,376,9.0,33.9,295,62,41.9,19.1,58.0,95.4,2157.0,10.1,88.6,2259.0,88.6,2158.0,,,95.1,2151.0,,,,,,,95.1,2152
"Dunning, Dane",641540,2024,21.6,9.5,285,5,0,5.31,,1061,17.1,41.2,1003,475,50.0,23.7,53.1,89.0,2152.0,23.4,80.6,2267.0,85.1,1903.0,75.6,2299.0,89.7,2086.0,88.1,2179.0,,,,,89.1,2118
"Hernández, Carlos",672578,2024,20.9,12.4,90,0,0,3.3,,356,19.1,41.0,303,177,46.8,25.6,62.8,97.9,2411.0,15.7,86.8,2179.0,,,83.5,2427.0,,,,,89.9,1572.0,86.0,2320.0,97.9,2411
"O'Loughlin, Jack",672552,2024,12.8,10.6,29,0,0,4.66,,109,11.7,43.5,92,66,48.3,20.5,70.2,91.8,2221.0,21.6,82.8,2395.0,84.0,1526.0,76.0,2421.0,,,,,,,81.6,2530.0,91.8,2221
"Alcala, Jorge",660896,2024,24.7,8.5,175,4,0,3.24,,600,22.5,44.4,480,360,51.7,28.1,64.7,98.1,2472.0,38.7,89.9,2504.0,91.1,2384.0,,,97.4,2140.0,,,,,,,97.9,2422
"Finnegan, Kyle",640448,2024,22.1,8.9,191,3,0,3.68,,729,18.2,40.3,721,59,57.3,23.1,65.8,97.2,2085.0,5.5,85.4,2027.0,,,,,,,,,88.5,1004.0,,,97.2,2085
"Montgomery, Jordan",656756,2024,15.6,8.3,351,8,0,6.23,,1214,17.7,42.1,929,627,44.0,26.9,62.8,92.1,2294.0,1.8,84.2,2372.0,83.1,1606.0,79.2,2312.0,91.8,2133.0,,,,,,,91.9,2191
"Rodriguez, Carlos",692230,2024,15.8,5.3,37,0,0,7.3,,145,13.8,32.4,134,62,47.2,19.3,57.9,93.3,2190.0,15.9,81.8,2252.0,85.7,1759.0,76.1,2317.0,93.6,2089.0,89.2,2131.0,,,,,92.1,2135
"Robertson, Nick",687798,2024,25.5,3.6,40,0,0,4.05,,147,19.7,35.3,100,36,50.7,24.5,61.8,94.3,2096.0,16.6,87.1,2497.0,87.8,1684.0,,,,,89.0,2457.0,,,82.8,2601.0,94.2,2107
"de Geus, Brett",676969,2024,13.5,7.7,34,0,0,7.15,,124,13.3,29.6,131,54,49.5,18.4,61.5,98.0,2280.0,,,,,,85.0,2375.0,96.4,2095.0,89.7,2308.0,88.6,1466.0,,,94.3,2160
"Cano, Yennier",666974,2024,26.1,9.6,180,4,0,3.15,,636,17.6,45.5,629,131,45.8,27.7,58.9,96.5,2297.0,13.0,87.1,2453.0,91.0,1738.0,,,96.0,2081.0,,,,,,,96.1,2121
"Matthews, Zebby",805673,2024,24.3,6.2,113,1,0,6.69,,465,15.3,47.9,423,237,50.9,24.0,58.2,94.9,2230.0,25.9,87.2,2349.0,85.8,1550.0,81.7,2369.0,,,90.9,2403.0,,,,,93.8,2277
"Peralta, Sammy",671111,2024,15.3,9.7,45,0,0,4.8,,180,16.3,25.7,132,16,49.6,19.0,66.7,88.7,2155.0,5.7,78.1,2339.0,81.4,1829.0,,,,,,,,,78.7,2433.0,88.7,2155
"López, Reynaldo",625643,2024,27.3,7.7,407,8,0,1.99,,1380,17.8,49.1,1164,864,50.3,27.5,64.3,95.5,2073.0,29.4,85.0,2358.0,86.1,1561.0,77.0,2426.0,,,,,,,,,95.5,2073
"Allen, Logan",663531,2024,16.4,7.8,84,0,0,5.46,,301,14.0,42.6,268,5,54.0,19.7,63.3,91.3,1980.0,,,,,,77.9,2518.0,90.1,1868.0,87.1,2153.0,79.6,1074.0,81.7,2428.0,89.3,2013
"Francis, Bowden",670102,2024,22.5,5.4,311,8,0,3.3,,1052,16.5,36.3,845,428,54.3,21.2,61.3,92.9,2363.0,9.3,81.7,2493.0,,,73.5,2339.0,90.3,2113.0,,,83.8,1059.0,,,92.7,2349
"Gray, Jon",592351,2024,19.6,6.4,308,5,0,4.47,,1084,14.6,48.9,720,785,53.3,23.8,62.3,94.9,2029.0,43.9,88.6,2303.0,88.7,1517.0,78.9,2384.0,,,,,,,,,94.9,2029
"Manoah, Alek",666201,2024,25.2,7.8,73,1,0,3.7,,251,20.1,48.1,216,120,49.5,28.2,62.1,93.3,2397.0,30.5,81.0,2226.0,87.5,2169.0,,,93.5,2248.0,,,,,,,93.4,2323
"Barnes, Matt",598264,2024,16.7,6.7,40,0,0,6.75,,138,12.9,37.8,93,103,42.2,21.5,61.7,91.4,2124.0,,,,,,81.5,1867.0,,,,,86.3,1438.0,,,91.4,2124
"Ramírez, Erasmo",541640,2024,17.6,11.8,62,3,0,4.35,,194,20.9,32.3,252,30,53.6,23.4,64.7,90.6,2238.0,,,,83.5,1581.0,80.4,2337.0,91.0,2200.0,89.1,2323.0,,,,,90.1,2260
"Hicks, Jordan",663855,2024,20.0,9.8,329,4,0,4.1,,1192,14.6,48.2,1114,0,47.7,24.6,60.7,95.3,2126.0,,,,,,,,94.5,1927.0,,,84.3,925.0,81.1,2240.0,94.6,1946
"Roycroft, Chris",688297,2024,21.3,11.0,103,1,0,4.19,,384,15.0,37.6,471,0,50.5,22.1,65.8,95.0,2210.0,,,,,,,,96.0,2152.0,,,,,83.8,2264.0,95.6,2176
"Ramirez, Emmanuel",642629,2024,22.8,8.7,62,0,0,6.97,,226,20.2,43.1,198,36,46.1,27.9,58.7,93.9,2292.0,9.7,77.7,2630.0,,,,,,,,,84.5,550.0,,,93.9,2292
"Hanifee, Brenan",669724,2024,19.2,5.0,88,1,0,1.84,,299,12.2,33.9,304,100,52.8,17.7,65.0,95.6,2073.0,22.4,87.4,2168.0,88.6,1706.0,,,94.8,1984.0,,,,,,,95.0,2003
"Montero, Keider",672456,2024,18.7,7.5,295,6,1,4.76,,1014,13.4,44.8,759,615,53.2,21.5,66.7,94.7,2165.0,28.5,83.6,2755.0,85.9,1762.0,78.7,2911.0,94.1,2163.0,,,,,,,94.6,2164
"Clase, Emmanuel",661403,2024,24.4,3.7,223,4,0,0.61,,701,20.1,43.9,781,202,54.6,27.1,66.2,,,20.5,91.0,2571.0,,,,,100.0,2520.0,99.5,2583.0,,,,,99.5,2582
"Parker, Mitchell",680730,2024,20.6,6.7,453,7,0,4.29,,1605,14.9,41.1,1168,778,51.6,22.3,64.9,92.5,2191.0,9.8,84.5,2295.0,,,80.5,2266.0,,,,,85.6,1000.0,,,92.5,2191
"Bivens, Spencer",702352,2024,18.3,5.4,146,3,0,3.14,,498,15.7,28.2,478,3,53.0,18.7,62.4,94.5,1971.0,0.4,86.4,2104.0,88.6,1500.0,,,94.3,1875.0,91.1,2158.0,,,81.0,2211.0,93.8,1923
"Kelly, Zack",677161,2024,25.3,11.2,170,6,0,3.97,,609,21.0,45.4,495,0,49.2,28.1,67.8,96.5,2168.0,,,,83.6,2177.0,,,,,91.1,2486.0,,,82.2,2793.0,94.2,2302
"Sborz, Josh",622250,2024,25.0,4.4,49,2,0,3.86,,192,14.4,42.9,130,154,51.1,23.0,64.7,95.1,2394.0,31.3,87.3,2088.0,,,83.2,2233.0,,,,,,,,,95.1,2394
"Booser, Cam",592155,2024,23.5,8.7,128,2,0,3.38,,467,21.7,44.1,531,0,50.8,28.9,57.7,95.3,2087.0,,,,,,,,,,88.3,2031.0,,,82.3,2029.0,92.0,2061
"Wilson, Bryse",669060,2024,18.6,7.0,314,5,0,4.04,,1075,15.9,35.9,1345,228,53.6,20.8,66.1,93.6,2100.0,,,,88.0,1716.0,80.4,2418.0,93.1,2091.0,88.8,2075.0,,,,,91.4,2086
"Hernández, Jonathan",642546,2024,20.3,14.6,130,3,0,5.4,,463,18.6,48.5,296,375,41.9,30.1,53.9,96.7,2282.0,49.3,87.7,2478.0,90.0,2099.0,,,96.8,2236.0,,,,,,,96.8,2238
"Voth, Austin",608723,2024,24.6,7.3,183,2,0,3.69,,619,18.6,54.7,560,184,44.7,31.6,63.7,93.6,2303.0,,,,,,75.3,2851.0,,,89.0,2374.0,,,80.8,2701.0,90.9,2344
"Criswell, Jeff",676105,2024,31.0,10.3,59,1,0,2.75,,215,31.7,50.8,152,151,41.8,39.0,59.8,95.4,2329.0,40.1,87.8,2379.0,86.8,2174.0,83.5,2618.0,,,,,,,,,95.4,2329
"Williams, Trevor",592866,2024,22.7,6.9,200,6,0,2.03,,667,16.2,35.6,516,144,46.1,22.5,60.0,88.9,2191.0,13.5,81.3,2174.0,82.8,1637.0,,,87.7,1896.0,,,,,77.0,2196.0,88.6,2115
"Gaddis, Hunter",683769,2024,23.7,5.0,224,6,0,1.57,,735,19.2,40.3,412,482,53.7,25.0,68.2,95.4,2327.0,44.8,89.1,2375.0,80.3,2154.0,,,,,,,,,,,95.4,2327
"Parsons, Wes",641149,2024,18.4,5.3,27,0,0,6.0,,100,22.0,40.7,78,62,46.6,28.6,68.4,94.8,2334.0,20.3,86.8,2688.0,89.6,1854.0,83.2,2496.0,93.9,2336.0,,,,,,,94.5,2334
"Kahnle, Tommy",592454,2024,25.7,10.6,128,0,0,2.11,,471,23.0,58.3,161,43,43.6,36.0,53.9,94.2,2146.0,5.7,86.3,2273.0,87.4,1241.0,,,93.2,2072.0,,,,,,,94.1,2140
"Walker, Taijuan",592836,2024,15.2,9.7,251,3,0,7.1,,892,10.3,32.4,710,166,48.7,16.7,62.2,91.5,2070.0,0.8,84.3,,,,74.7,2429.0,91.1,1932.0,87.3,2321.0,86.7,1376.0,85.1,2471.0,90.5,2042
"Hudson, Daniel",543339,2024,24.9,7.5,189,6,0,3.0,,635,24.3,55.9,553,409,48.8,32.3,62.8,95.1,2494.0,40.9,88.0,2567.0,88.7,2399.0,,,95.1,2430.0,,,,,,,95.1,2488
"Ryan, Joe",657746,2024,27.3,4.3,405,7,0,3.6,,1432,21.4,40.8,1146,149,55.1,26.6,70.4,94.0,2277.0,7.1,87.1,2416.0,,,,,92.9,1952.0,,,88.5,2006.0,81.3,2728.0,93.9,2240
"Phillips, Tyler",663969,2024,17.5,4.4,110,4,1,6.87,,383,14.2,37.0,286,83,49.0,21.7,63.7,92.7,2314.0,,,,,,81.0,2559.0,93.8,2095.0,,,85.8,1276.0,82.5,2415.0,93.4,2180
"Pérez, Martín",527048,2024,18.1,8.3,405,5,0,4.53,,1423,13.7,37.1,1392,311,49.0,21.0,63.7,91.5,2088.0,0.0,82.8,2243.0,83.4,1672.0,77.9,2454.0,90.7,1969.0,87.9,2206.0,,,,,89.8,2060
"Sauer, Matt",669422,2024,10.7,13.1,49,0,0,7.71,,200,13.5,21.7,177,53,45.6,15.9,64.3,95.1,2132.0,,,,,,81.8,2531.0,95.0,2083.0,,,85.2,1188.0,85.6,2473.0,95.0,2124
"Rodríguez, Joely",570257,2024,18.8,3.1,41,0,0,5.93,,171,14.1,34.3,122,0,56.6,20.0,64.1,,,,,,85.5,1160.0,,,90.0,1933.0,,,,,79.3,2211.0,90.0,1933
"Thielbar, Caleb",573204,2024,24.5,11.1,142,2,0,5.32,,590,21.0,34.8,385,228,51.5,24.7,61.7,93.2,2275.0,0.9,86.3,2288.0,,,74.1,2487.0,,,,,,,81.5,2465.0,93.2,2275
"Nastrini, Nick",680897,2024,14.9,20.7,107,0,0,7.07,,397,17.6,50.5,333,329,41.6,28.8,50.6,93.7,2370.0,36.2,84.5,2235.0,85.8,1888.0,79.2,2360.0,,,,,,,,,93.7,2370
"Sears, JP",676664,2024,18.1,6.5,542,11,0,4.38,,1865,17.3,34.0,1339,258,51.9,21.8,64.8,91.9,2087.0,8.4,79.3,2385.0,84.0,1675.0,79.2,2431.0,90.0,1889.0,,,,,78.7,2427.0,91.5,2042
"Cecconi, Slade",677944,2024,18.9,5.0,231,2,0,6.66,,857,15.2,35.0,709,421,56.0,19.6,68.8,94.4,2356.0,23.7,85.1,2435.0,81.8,1913.0,75.3,2445.0,,,89.8,2321.0,,,81.6,2675.0,94.4,2356
"Kerr, Ray",678061,2024,26.2,6.8,67,1,0,5.64,,246,23.3,57.6,186,180,47.5,35.5,58.3,95.2,2313.0,,,,,,82.0,1966.0,,,90.1,2029.0,89.4,1523.0,,,94.8,2290
"Díaz, Yilber",700270,2024,16.0,10.1,85,1,0,3.81,,290,12.0,47.8,274,195,51.0,20.1,58.8,96.1,2259.0,27.3,83.6,2722.0,,,78.7,2295.0,86.0,1874.0,,,,,,,96.0,2256
"Thornton, Trent",663423,2024,26.2,6.5,217,4,0,3.61,,772,17.6,48.1,381,384,50.7,27.3,68.3,95.5,2502.0,21.7,89.8,2803.0,87.7,2103.0,82.4,3137.0,94.8,2347.0,91.6,2744.0,,,81.8,2942.0,94.8,2488
"Suarez, Ranger",624133,2024,23.2,6.5,452,12,1,3.46,,1524,12.9,39.5,1485,485,47.2,21.9,64.5,91.8,2010.0,0.1,81.3,2016.0,80.0,1231.0,74.4,2174.0,90.8,1901.0,86.5,2065.0,,,,,90.3,1966
"Gausman, Kevin",592332,2024,21.4,7.4,543,14,1,3.83,,1926,15.9,39.1,1669,240,48.5,23.4,64.4,94.0,2287.0,8.4,82.7,2239.0,,,,,93.3,2189.0,,,86.0,1764.0,,,93.9,2276
"Medina, Luis",665622,2024,17.8,11.1,120,2,0,5.18,,451,10.5,43.0,408,254,50.1,19.2,47.2,95.9,2369.0,25.1,85.8,2338.0,89.7,1606.0,81.2,2634.0,95.8,2405.0,,,,,,,95.9,2379
"Halvorsen, Seth",678020,2024,28.3,4.3,37,2,0,1.46,,120,23.9,64.7,99,28,55.6,31.8,69.6,100.0,2242.0,15.8,88.9,2342.0,,,,,,,,,89.4,1649.0,,,100.0,2242
"Kelly, Joe",523260,2024,24.5,11.2,96,1,0,4.78,,347,15.3,43.1,296,218,50.4,22.4,56.3,98.1,2177.0,21.7,90.1,2871.0,88.4,2078.0,87.3,3006.0,98.2,2137.0,,,,,,,98.1,2155
"Rogers, Josh",642028,2024,6.0,6.0,33,2,0,6.55,,109,6.3,37.5,77,20,54.1,12.7,57.1,89.5,2179.0,11.8,81.0,2285.0,82.1,1518.0,,,88.9,2159.0,85.9,2278.0,,,78.6,2290.0,89.0,2190
