"last_name, first_name",player_id,year,k_percent,bb_percent,p_out,p_win,p_shutout,p_era,p_opp_batting_avg,p_total_strike,z_swing_miss_percent,oz_swing_miss_percent,pitch_count_fastball,pitch_count_breaking,in_zone_percent,whiff_percent,f_strike_percent,ff_avg_speed,ff_avg_spin,n_sl_formatted,sl_avg_speed,sl_avg_spin,ch_avg_speed,ch_avg_spin,cu_avg_speed,cu_avg_spin,si_avg_speed,si_avg_spin,fc_avg_speed,fc_avg_spin,fs_avg_speed,fs_avg_spin,st_avg_speed,st_avg_spin,fastball_avg_speed,fastball_avg_spin
"Fairbanks, Pete",664126,2022,43.7,3.4,72,0,0,1.13,,245,27.3,52.4,216,134,51.7,35.9,65.5,99.0,2515.0,38.1,85.8,2465.0,95.8,2032.0,,,,,,,,,,,99.0,2515
"Lawrence, Casey",596271,2022,13.9,5.1,54,0,0,7.5,,203,9.2,24.6,104,108,44.1,15.8,77.2,90.9,2229.0,30.3,81.3,2471.0,83.2,1776.0,78.6,2554.0,90.0,2143.0,85.7,2369.0,,,,,90.3,2210
"Nelson, Ryne",669194,2022,23.2,8.7,55,1,0,1.47,,159,17.6,44.0,178,59,54.2,23.6,53.6,94.8,2199.0,10.3,82.3,2439.0,81.8,1873.0,76.9,2507.0,,,84.9,2314.0,,,,,94.7,2200
"Sewald, Paul",623149,2022,29.6,7.4,192,5,0,2.67,,638,28.5,50.4,501,0,52.0,34.0,61.3,92.5,2500.0,,,,,,,,92.6,1901.0,,,,,82.8,2422.0,92.5,2494
"Moronta, Reyes",606625,2022,23.6,11.2,113,2,0,4.3,,397,18.4,43.9,342,237,45.6,27.1,57.8,95.3,2351.0,37.0,82.1,2491.0,89.0,1943.0,,,,,,,,,,,95.3,2351
"Ragans, Cole",666142,2022,15.5,9.2,120,0,0,4.95,,436,14.7,38.1,427,44,43.5,22.5,60.3,92.1,2401.0,,,,82.2,2210.0,76.3,2220.0,,,88.5,2419.0,,,,,91.1,2406
"Garcia, Bryan",650530,2022,20.2,11.9,61,2,0,3.54,,195,16.1,56.7,156,75,50.8,24.6,56.0,92.9,2112.0,23.7,85.6,2187.0,85.7,1927.0,,,93.0,2180.0,,,,,,,92.9,2113
"Díaz, Edwin",621242,2022,50.2,7.7,186,3,0,1.31,,643,36.4,73.2,389,539,48.8,50.1,71.4,99.1,2352.0,58.1,90.8,2274.0,,,,,,,,,,,,,99.1,2352
"Hicks, Jordan",663855,2022,24.0,13.3,184,3,0,4.84,,626,16.2,43.3,692,4,48.5,24.0,58.2,99.0,1949.0,0.4,89.1,2421.0,92.0,1775.0,,,99.4,2042.0,,,92.0,1248.0,84.7,2487.0,99.4,2040
"Weems, Jordan",607179,2022,24.7,7.2,119,0,0,5.22,,493,18.8,38.8,471,199,51.4,24.6,55.8,96.8,2134.0,24.1,88.2,2233.0,,,80.0,2187.0,,,,,87.3,992.0,,,96.8,2134
"De Jesus, Angel",669804,2022,13.0,7.4,38,0,0,2.13,,124,15.5,35.0,107,79,56.8,19.8,68.5,94.2,2215.0,41.1,83.9,2344.0,87.4,1887.0,,,,,,,,,,,94.2,2215
"Civale, Aaron",650644,2022,24.1,5.4,291,5,0,4.92,,1018,13.9,43.3,1041,465,46.1,24.3,63.4,90.8,2354.0,1.8,81.6,2781.0,,,75.9,2971.0,91.3,2312.0,86.4,2611.0,85.5,1843.0,79.0,2842.0,88.6,2477
"Montas, Frankie",593423,2022,23.4,7.1,433,5,0,4.05,,1497,18.3,45.0,1375,359,46.2,27.6,60.9,96.1,2357.0,15.4,87.2,2410.0,,,,,95.6,2243.0,89.5,2396.0,86.4,1467.0,,,95.0,2319
"Liberatore, Matthew",669461,2022,17.4,11.2,104,2,0,5.97,,389,15.6,35.2,355,222,46.0,21.6,53.4,93.7,2112.0,10.9,86.0,2573.0,85.9,1527.0,74.3,2737.0,92.8,2045.0,,,,,,,93.4,2087
"Perdomo, Luis",606131,2022,12.5,3.1,71,3,0,3.8,,191,14.9,39.2,160,79,46.3,23.4,62.5,,,27.7,85.2,2332.0,,,,,93.8,1986.0,,,87.5,1564.0,,,93.8,1986
"Nelson, Kyle",669459,2022,19.9,9.3,111,2,0,2.19,,374,17.7,43.0,215,377,46.7,26.6,57.6,91.9,2148.0,63.4,84.3,2573.0,,,77.0,2415.0,,,90.8,1991.0,,,84.8,2538.0,91.9,2147
"Hendriks, Liam",521230,2022,36.2,6.8,173,4,0,2.81,,588,28.4,61.7,574,374,42.6,41.3,63.4,97.6,2399.0,28.9,89.0,2201.0,,,85.8,2189.0,97.1,2021.0,,,,,,,97.6,2398
"Kuhnel, Joel",669270,2022,22.0,5.5,174,2,0,6.36,,613,18.1,41.0,505,278,49.7,25.2,59.1,96.2,2224.0,30.0,86.8,2365.0,90.2,1483.0,,,96.0,2240.0,,,,,,,96.1,2233
"Young, Danny",664849,2022,18.8,6.3,19,0,0,4.26,,90,20.0,35.7,52,0,57.9,24.1,78.1,,,,,,83.0,2098.0,,,88.7,2247.0,,,,,77.5,2591.0,88.7,2247
"Plesac, Zach",668676,2022,17.6,6.7,395,3,0,4.31,,1410,15.8,36.0,936,746,49.1,22.0,61.4,91.9,2144.0,24.3,85.4,2125.0,85.7,1626.0,79.3,2182.0,90.4,2105.0,,,,,,,91.9,2143
"Wick, Rowan",592858,2022,23.5,9.9,192,4,0,4.22,,750,15.8,43.5,830,303,52.2,23.9,59.6,94.9,2255.0,5.3,82.2,2149.0,82.9,723.0,76.8,2604.0,91.7,1777.0,93.1,2241.0,,,,,94.4,2251
"Martin, Davis",663436,2022,17.8,7.1,190,3,0,4.83,,691,15.2,44.0,482,447,49.9,24.2,61.3,94.0,2356.0,32.2,84.3,2698.0,85.9,2192.0,79.7,2625.0,,,,,,,,,94.0,2356
"Ashcraft, Graham",668933,2022,15.3,6.5,315,5,0,4.89,,1130,11.7,35.9,1268,476,50.5,18.6,58.4,98.1,2072.0,27.1,85.8,2707.0,89.8,1776.0,,,97.2,2185.0,97.3,2383.0,,,,,97.2,2326
"López, Reynaldo",625643,2022,24.8,4.3,196,6,0,2.76,,648,20.7,45.5,542,396,48.4,29.0,62.1,97.1,2249.0,32.3,87.4,2263.0,85.9,1590.0,80.4,2513.0,,,,,,,,,97.1,2249
"Clevinger, Mike",605182,2022,18.8,7.2,343,7,0,4.33,,1234,18.4,39.1,1282,63,51.0,24.3,60.6,93.6,2316.0,,,,86.3,1534.0,76.7,2223.0,93.0,2193.0,86.6,2471.0,,,79.9,2447.0,92.0,2324
"Zerpa, Angel",672582,2022,6.8,6.8,33,2,0,1.64,,99,3.9,29.4,94,41,53.5,10.3,59.1,94.1,2111.0,25.8,83.5,2501.0,87.0,1606.0,,,93.9,2035.0,,,,,,,94.0,2099
"Ottavino, Adam",493603,2022,30.6,6.2,197,6,0,2.06,,680,19.2,50.3,530,0,48.1,29.8,60.7,94.8,2351.0,,,,89.1,2080.0,,,94.2,2252.0,87.8,2564.0,,,81.0,2701.0,93.6,2309
"Marinaccio, Ron",676760,2022,30.9,13.3,132,1,0,2.05,,470,24.9,46.9,335,0,42.9,33.2,58.6,94.6,2325.0,,,,83.9,1981.0,,,,,,,,,80.4,2354.0,94.6,2325
"Rodríguez, Elvin",660730,2022,17.5,10.5,89,0,0,10.62,,324,11.4,30.0,288,148,47.8,16.9,52.4,93.1,2417.0,24.5,82.6,2429.0,86.6,2096.0,76.3,2654.0,92.2,2337.0,90.5,2332.0,,,79.6,2453.0,93.1,2413
"Nardi, Andrew",677053,2022,28.9,16.9,44,1,0,9.82,,239,22.5,53.5,234,118,53.7,29.7,57.8,94.4,2309.0,31.6,83.9,2321.0,89.1,1800.0,,,,,,,,,,,94.4,2309
"Foster, Matt",641582,2022,21.8,8.8,135,1,0,4.4,,492,15.1,36.1,404,289,48.4,21.0,64.6,93.7,2243.0,30.7,85.8,2298.0,83.9,1824.0,79.6,2150.0,,,92.6,2258.0,,,,,93.7,2243
"Strahm, Matt",621381,2022,26.9,8.8,134,4,0,3.83,,507,20.6,32.2,567,131,56.4,23.4,62.0,94.2,2304.0,1.3,82.1,2611.0,88.2,2153.0,82.8,2670.0,93.7,2248.0,88.7,2392.0,,,,,92.6,2317
"Hollowell, Gavin",668970,2022,25.0,12.5,21,0,0,7.71,,87,25.5,37.5,83,0,49.7,28.6,46.9,92.9,2591.0,,,,84.0,2308.0,,,93.6,2474.0,89.1,2523.0,,,81.2,2330.0,93.0,2530
"Muñoz, Andrés",662253,2022,38.7,6.0,195,2,0,2.49,,702,32.5,57.3,362,662,47.2,41.9,68.4,100.2,2289.0,64.6,88.6,2226.0,,,,,99.9,2381.0,,,,,,,100.2,2290
"Helsley, Ryan",664854,2022,39.3,8.4,194,9,0,1.25,,648,25.6,64.2,548,408,50.8,37.8,63.4,99.6,2643.0,31.9,89.2,2463.0,89.7,1564.0,80.8,2533.0,,,,,,,,,99.6,2643
"Appel, Mark",571446,2022,12.5,7.5,31,0,0,1.74,,83,9.3,57.1,112,30,45.0,21.1,40.0,,,20.1,83.1,1793.0,86.1,1443.0,,,95.0,1892.0,,,,,,,95.0,1892
"Castillo, Max",666721,2022,21.8,8.8,118,0,0,5.95,,432,16.8,37.8,335,131,44.8,24.0,60.6,93.0,2190.0,18.8,83.4,2377.0,87.5,1615.0,,,92.8,2904.0,,,,,,,93.0,2193
"Keuchel, Dallas",572971,2022,14.9,10.2,182,2,0,9.2,,703,11.7,37.8,766,93,39.1,22.5,58.4,88.0,2196.0,8.0,77.0,2316.0,79.2,1551.0,,,87.2,1940.0,85.2,2167.0,,,,,86.8,2017
"Reyes, Denyi",660593,2022,9.7,3.2,23,0,0,2.35,,81,13.0,31.8,51,48,51.3,19.1,64.5,92.8,2122.0,31.6,79.8,2156.0,85.5,1360.0,75.3,2254.0,,,,,,,,,92.8,2122
"Floro, Dylan",571670,2022,21.8,6.8,161,1,0,3.02,,583,16.2,32.9,544,189,48.4,22.1,64.7,92.4,2178.0,21.9,84.1,1891.0,85.2,1819.0,,,92.6,2127.0,,,,,,,92.5,2149
"Chavez, Jesse",445926,2022,25.3,6.8,208,4,0,3.76,,800,20.4,33.3,1026,20,48.9,24.7,67.1,91.5,1950.0,,,,85.5,1826.0,76.9,2512.0,91.2,1976.0,89.1,2223.0,,,,,89.8,2146
"Heaney, Andrew",571760,2022,35.5,6.1,218,4,0,3.1,,822,23.8,57.0,769,398,48.6,35.9,67.7,93.0,2442.0,32.4,83.4,2583.0,85.0,2124.0,,,,,,,,,,,93.0,2442
"Givens, Mychal",571710,2022,27.3,9.6,184,7,0,3.38,,651,23.5,38.1,526,304,50.0,27.5,57.9,93.4,2426.0,29.8,84.7,2575.0,82.1,2067.0,,,90.9,2195.0,,,,,,,93.4,2426
"Herget, Jimmy",623474,2022,23.7,5.6,207,2,0,2.48,,661,15.3,46.9,313,338,50.3,25.3,63.1,91.6,2261.0,34.0,83.2,2611.0,84.2,1514.0,,,90.4,2248.0,,,,,74.8,2732.0,90.5,2250
"Naile, James",664942,2022,13.5,5.4,27,0,0,5.0,,85,13.0,35.0,84,32,50.8,19.7,73.0,91.2,1614.0,,,,86.5,1504.0,82.3,2671.0,91.8,1660.0,88.2,2219.0,,,,,91.0,1760
"Leclerc, José",600917,2022,27.3,10.6,143,0,0,2.83,,472,24.2,55.7,333,277,39.0,37.4,65.2,96.5,2641.0,35.4,83.3,2583.0,89.7,2153.0,,,93.9,2146.0,89.2,2781.0,,,,,95.4,2659
"Brazobán, Huascar",623211,2022,28.4,14.9,96,1,0,3.09,,367,30.5,56.0,472,0,40.1,40.2,55.7,97.3,2233.0,,,,89.0,1840.0,,,96.7,2275.0,87.7,2363.0,,,,,91.8,2311
"Minaya, Juan",573668,2022,24.4,11.1,29,1,0,5.59,,110,23.2,45.8,83,27,50.0,30.0,62.2,93.9,2219.0,15.5,85.8,2162.0,88.4,1601.0,,,,,,,,,,,93.9,2219
"Blackburn, Paul",621112,2022,19.1,6.4,334,7,0,4.28,,1097,15.1,41.8,1147,310,46.7,23.6,63.6,91.5,2133.0,,,,86.0,1810.0,78.8,2605.0,91.7,2000.0,87.1,2484.0,,,79.1,2567.0,90.3,2169
"Murphy, Patrick",641907,2022,11.8,23.5,17,0,0,6.35,,84,14.8,30.8,98,44,54.9,17.9,55.9,96.1,2197.0,,,,,,82.7,2173.0,95.0,2198.0,,,,,,,95.6,2197
"Sánchez, Miguel",667376,2022,15.5,13.8,40,1,0,4.05,,131,19.4,33.3,82,19,43.1,24.2,61.4,94.2,2142.0,9.0,82.5,2220.0,89.0,1589.0,,,,,,,,,,,94.2,2142
"Jax, Griffin",643377,2022,26.9,6.9,217,7,0,3.36,,782,18.0,51.8,390,49,50.0,29.6,64.9,95.4,2391.0,,,,89.8,1580.0,82.6,2736.0,95.6,2346.0,,,,,86.4,2844.0,95.4,2391
"Elías, Roenis",606273,2022,18.2,9.1,23,0,0,3.52,,79,11.4,38.9,49,26,52.6,19.4,69.7,93.5,2255.0,,,,85.8,1819.0,77.3,2321.0,91.8,2273.0,,,,,,,93.5,2255
"Bubic, Kris",663460,2022,18.7,10.7,387,3,0,5.58,,1424,16.0,37.1,1143,491,51.1,21.3,58.9,91.9,2134.0,,,,80.7,1690.0,79.4,2609.0,89.8,1993.0,,,,,,,91.9,2134
"Bumgarner, Madison",518516,2022,16.0,7.0,476,7,0,4.88,,1752,13.9,28.7,1894,514,49.1,18.2,61.7,91.2,2210.0,0.2,83.3,2205.0,85.5,1480.0,78.6,2304.0,90.8,2045.0,87.4,2295.0,,,,,89.2,2250
"Bradley, Archie",605151,2022,19.2,9.0,56,0,0,4.82,,193,14.6,33.3,174,83,49.2,20.3,57.7,93.7,2186.0,,,,85.6,1396.0,79.7,1968.0,93.2,2080.0,,,,,,,93.4,2136
"Cleavinger, Garrett",664076,2022,34.8,7.6,69,1,0,3.91,,234,16.5,54.2,188,159,49.0,30.8,57.6,96.0,2301.0,41.5,82.7,2637.0,,,76.8,2711.0,95.1,2345.0,,,,,,,95.7,2314
"O'Day, Darren",503285,2022,27.7,10.6,65,2,0,4.15,,252,23.8,35.6,201,184,45.2,28.1,64.5,86.0,2387.0,47.8,78.2,2315.0,,,,,85.9,2176.0,,,,,,,85.9,2352
"Hjelle, Sean",663546,2022,24.3,7.0,75,1,0,5.76,,302,12.7,45.8,259,182,54.9,20.4,60.0,92.2,2079.0,,,,88.5,1758.0,85.7,1879.0,93.8,1978.0,,,,,,,93.8,1979
"Thompson, Ryan",657044,2022,21.5,6.1,128,3,0,3.8,,455,17.8,36.4,402,267,49.0,24.2,59.8,91.6,2149.0,39.3,79.5,2147.0,81.1,745.0,,,90.0,1987.0,87.8,2167.0,,,,,90.3,2019
"Kelly, Joe",523260,2022,31.2,13.5,111,1,0,6.08,,430,20.3,52.9,278,365,43.0,33.7,53.5,97.8,2233.0,16.1,88.8,2908.0,87.1,2045.0,87.7,2868.0,97.9,2169.0,,,,,,,97.9,2179
"Richards, Garrett",572070,2022,19.5,7.0,128,1,0,5.27,,461,16.4,43.7,179,283,46.3,26.0,58.9,94.4,2310.0,37.7,88.6,2605.0,90.0,1690.0,76.7,2859.0,95.2,2382.0,,,,,,,94.4,2311
"Davies, Zach",605200,2022,17.9,9.1,403,2,0,4.09,,1385,16.3,32.6,1372,157,44.8,21.5,55.8,89.7,2188.0,1.0,76.0,2505.0,79.7,1672.0,74.7,2583.0,89.5,2042.0,87.6,2145.0,,,,,89.4,2092
"Swarmer, Matt",664161,2022,23.5,13.1,102,2,0,5.03,,387,17.4,52.6,257,388,40.0,31.3,50.3,90.5,1989.0,59.1,82.1,2194.0,85.7,1468.0,,,,,,,,,,,90.5,1989
"Wesneski, Hayden",669713,2022,25.0,5.3,99,3,0,2.18,,330,21.8,36.9,299,0,53.5,25.7,62.9,93.2,2153.0,,,,87.2,1545.0,,,91.9,2043.0,88.7,2398.0,,,81.2,2566.0,91.8,2160
"Sims, Lucas",608371,2022,16.1,19.4,20,1,0,9.45,,73,19.4,23.5,55,56,41.9,20.8,61.3,93.5,2491.0,33.3,83.9,2826.0,,,78.6,2899.0,,,,,,,82.3,2810.0,93.5,2491
"Kolarek, Adam",592473,2022,11.4,10.1,53,0,0,4.58,,190,7.9,18.8,240,52,41.4,11.7,55.7,89.4,2174.0,16.3,77.2,2050.0,81.3,2104.0,,,87.5,2162.0,,,,,,,87.7,2163
"Clippard, Tyler",461325,2022,14.3,14.3,15,0,0,7.2,,69,17.1,23.1,54,6,47.8,18.8,39.3,87.4,2247.0,0.9,82.0,2008.0,77.2,1990.0,74.4,2166.0,87.6,2095.0,,,80.3,503.0,,,87.5,2179
"Oller, Adam",670124,2022,13.6,11.6,223,2,0,6.3,,793,14.5,38.7,878,236,47.1,21.2,60.5,93.3,2204.0,9.3,84.2,1787.0,86.5,1654.0,80.4,2058.0,93.5,2081.0,89.5,2180.0,,,,,92.0,2185
"Ortiz, Luis",682847,2022,24.6,14.5,48,0,0,4.5,,175,16.9,51.1,159,102,44.0,29.8,63.8,98.5,2368.0,37.1,87.7,2527.0,90.9,1573.0,,,98.4,2351.0,,,,,,,98.4,2363
"Sanmartin, Reiver",665665,2022,18.4,11.3,171,4,0,6.32,,636,13.3,47.6,425,275,45.2,25.7,58.7,90.9,2216.0,26.7,82.0,2433.0,85.2,1998.0,,,90.4,2222.0,,,,,,,90.7,2219
"Eovaldi, Nathan",543135,2022,22.4,4.3,328,6,1,3.87,,1190,17.6,43.1,842,534,51.6,25.2,68.0,95.7,2129.0,12.2,85.9,2171.0,,,78.3,2061.0,94.6,1850.0,90.6,2376.0,87.8,1561.0,,,94.7,2179
"Shaw, Bryan",543766,2022,19.9,10.0,175,6,0,5.4,,603,14.1,43.3,783,100,48.6,21.7,60.4,94.0,2318.0,2.0,88.8,2475.0,81.8,1652.0,82.7,2231.0,93.0,2149.0,92.9,2410.0,88.6,931.0,84.0,2609.0,92.9,2392
"Peguero, Elvis",665625,2022,15.6,6.5,52,0,0,6.75,,202,14.5,44.9,115,193,47.4,23.9,54.5,95.1,1978.0,62.7,91.0,2525.0,,,,,96.5,1988.0,,,,,,,96.4,1987
"Garcia, Luis",677651,2022,24.4,7.3,472,15,0,3.72,,1594,19.8,49.6,1779,249,48.2,29.2,58.2,94.0,2408.0,,,,84.7,2030.0,77.0,2575.0,90.0,2223.0,85.3,2356.0,,,79.5,2525.0,90.4,2386
"Coonrod, Sam",656322,2022,20.7,12.1,38,0,0,7.82,,150,16.5,31.0,154,38,52.1,20.0,62.1,97.0,2228.0,16.1,92.9,2288.0,89.6,1506.0,,,96.4,2022.0,,,,,85.4,2573.0,96.7,2133
"García, Yimi",554340,2022,23.5,6.5,183,4,0,3.1,,667,19.9,35.6,606,357,51.5,24.1,62.3,94.9,2456.0,17.5,89.5,2454.0,87.2,1877.0,82.5,2694.0,93.7,2246.0,,,,,,,94.6,2406
"Crawford, Kutter",676710,2022,23.1,8.7,232,3,0,5.47,,827,19.1,41.3,912,289,49.7,25.6,61.4,94.6,2420.0,5.4,85.1,2429.0,86.8,1441.0,79.7,2271.0,,,88.7,2423.0,86.1,1125.0,,,91.9,2421
"Devenski, Chris",606965,2022,17.9,1.5,44,2,0,8.59,,166,21.1,41.2,105,32,51.9,26.6,76.1,94.3,2179.0,12.0,82.4,2175.0,83.1,1546.0,76.9,2184.0,,,,,,,80.4,2183.0,94.3,2179
"Walker, Taijuan",592836,2022,20.3,6.9,472,12,0,3.49,,1598,15.2,40.3,1191,617,47.5,23.6,62.7,93.7,2154.0,16.0,84.9,2403.0,,,75.0,2226.0,92.8,2008.0,88.4,2330.0,88.8,1447.0,83.2,2497.0,92.8,2145
"Swanson, Erik",657024,2022,34.0,4.9,161,3,0,1.68,,601,26.1,36.2,482,173,49.8,29.4,65.5,93.6,2291.0,19.7,84.9,2311.0,,,,,,,,,83.5,1152.0,,,93.6,2291
"Scott, Tanner",656945,2022,31.1,15.9,188,4,0,4.31,,785,25.4,55.2,482,791,45.8,35.7,54.9,96.9,2560.0,62.1,89.2,2735.0,,,,,,,,,,,,,96.9,2560
"Wisler, Matt",605538,2022,19.9,8.0,132,3,0,2.25,,483,17.7,45.7,64,684,50.3,24.9,64.6,89.7,1939.0,91.3,79.8,2479.0,80.1,1105.0,,,89.6,2004.0,,,,,,,89.7,1953
"Houser, Adrian",605288,2022,15.2,10.1,308,6,0,4.73,,1111,12.6,25.9,1210,464,44.5,17.1,57.7,94.3,2215.0,13.4,85.0,2265.0,85.4,1547.0,81.1,1984.0,93.7,2076.0,,,,,,,93.9,2114
"Senzatela, Antonio",622608,2022,13.1,5.6,277,3,0,5.07,,949,10.1,35.4,898,511,50.3,16.3,58.8,94.3,2133.0,27.1,86.2,2100.0,86.9,2082.0,78.2,2206.0,92.6,2098.0,,,,,,,94.1,2129
"Morton, Charlie",450203,2022,28.2,8.7,516,9,0,4.34,,1854,18.4,51.4,1552,1103,48.2,29.3,58.7,94.9,2375.0,,,,87.2,2154.0,81.3,3068.0,94.7,2187.0,88.4,2551.0,,,,,93.7,2368
"Krehbiel, Joey",607216,2022,18.4,7.4,173,5,0,3.9,,611,17.1,32.7,614,39,46.0,22.2,53.9,94.4,2175.0,4.0,80.0,2478.0,84.3,1495.0,,,,,86.4,2465.0,,,,,90.8,2305
"Pagán, Emilio",641941,2022,30.7,9.5,189,4,0,4.43,,740,27.2,38.1,798,50,48.5,30.8,64.3,95.6,2517.0,2.0,84.6,2477.0,,,80.2,2632.0,,,85.8,2363.0,88.4,1531.0,,,92.9,2475
"Smith, Drew",622098,2022,28.3,8.0,138,3,0,3.33,,497,24.5,45.6,410,327,47.1,30.9,57.2,95.7,2503.0,35.5,85.4,2812.0,85.2,1964.0,77.7,2809.0,95.6,2505.0,,,,,,,95.7,2503
"Alexander, Jason",669920,2022,14.3,8.7,215,2,0,5.4,,720,10.9,28.2,709,0,45.3,17.2,64.2,93.0,2140.0,,,,81.5,1806.0,,,92.4,2066.0,,,,,81.2,2512.0,92.4,2072
"Kranick, Max",668820,2022,21.1,15.8,15,0,0,0.0,,39,19.0,45.5,40,36,38.2,28.1,52.6,95.1,2165.0,36.8,87.4,2093.0,,,77.8,2392.0,,,,,,,,,95.1,2165
"Brentz, Jake",641394,2022,23.7,26.3,16,0,0,23.63,,83,22.2,53.3,99,53,38.1,31.4,44.7,95.8,2237.0,33.1,84.8,2233.0,90.8,1752.0,,,95.7,2125.0,,,,,,,95.8,2227
"Brubaker, JT",664141,2022,22.8,8.4,432,3,0,4.69,,1529,14.4,52.8,1139,1120,47.7,27.6,63.9,92.7,2143.0,31.0,86.7,2653.0,87.3,1886.0,80.0,2813.0,93.1,2282.0,,,,,,,93.1,2266
"Ramírez, Yohan",670990,2022,19.2,12.0,112,4,0,4.58,,383,17.4,40.0,420,0,50.5,23.8,57.2,93.8,2235.0,,,,,,,,95.7,2234.0,,,,,82.7,2375.0,95.4,2234
"Strider, Spencer",675911,2022,38.3,8.5,395,11,0,2.67,,1494,26.3,54.7,1525,643,51.1,34.9,60.2,98.2,2343.0,28.2,86.3,2388.0,88.9,2126.0,,,,,,,,,,,98.2,2343
"Holton, Tyler",663947,2022,15.4,5.1,27,0,0,3.0,,99,20.4,43.8,84,23,42.1,29.6,61.5,90.5,2154.0,,,,82.8,1630.0,77.3,2588.0,90.6,2060.0,87.3,2290.0,,,,,89.4,2195
"Urías, Julio",628711,2022,24.1,6.0,525,17,0,2.16,,1807,17.5,39.5,1291,0,53.2,23.9,66.6,93.1,2521.0,,,,86.2,1950.0,,,,,,,,,,,93.1,2521
"Jackson, Andre",656578,2022,21.4,9.5,29,0,0,1.86,,105,19.4,52.9,57,15,56.4,26.2,59.5,95.1,2192.0,6.4,89.1,2180.0,84.9,1764.0,80.8,1901.0,,,,,,,,,95.1,2192
"Norwood, James",656803,2022,25.9,10.6,52,1,0,8.31,,231,17.6,52.2,184,35,45.4,29.3,63.5,96.6,2146.0,9.5,88.4,2031.0,,,,,,,,,90.7,1543.0,,,96.6,2146
"Freeland, Kyle",607536,2022,17.1,6.9,524,9,0,4.53,,1793,13.1,38.8,1930,516,48.1,20.8,61.9,90.3,2392.0,,,,84.8,1477.0,80.9,2446.0,89.6,2355.0,85.5,2376.0,,,,,88.5,2375
"Webb, Logan",657277,2022,20.7,6.2,577,15,0,2.9,,1985,14.5,43.7,1087,0,49.6,24.1,65.3,92.3,2060.0,,,,86.4,1492.0,,,91.8,1878.0,,,,,82.5,2628.0,91.9,1898
"Wantz, Andrew",681806,2022,25.5,10.3,151,2,0,3.22,,521,22.8,52.9,548,0,46.3,32.0,55.9,93.8,2371.0,,,,86.9,1632.0,,,93.3,1711.0,87.9,2567.0,,,81.3,2430.0,92.3,2416
"Mills, Wyatt",670090,2022,20.3,10.2,88,0,0,4.6,,316,24.8,34.6,313,190,49.1,28.0,53.9,92.3,2044.0,37.8,80.8,2353.0,,,,,91.0,1868.0,,,,,,,91.6,1950
"Sale, Chris",519242,2022,20.0,4.0,17,0,0,3.18,,68,6.7,30.0,47,33,53.9,12.5,60.0,94.9,2315.0,32.4,79.2,2348.0,88.2,1959.0,,,93.3,2122.0,,,,,,,94.5,2270
"Herget, Kevin",643361,2022,13.3,0.0,21,0,0,7.71,,76,11.1,36.8,65,0,49.5,20.0,46.7,92.0,2142.0,,,,83.5,2029.0,,,,,83.8,2188.0,,,82.7,2152.0,88.3,2163
"Woodruff, Brandon",605540,2022,30.6,6.8,460,13,0,3.05,,1682,23.5,47.8,1520,605,50.6,31.1,65.6,96.3,2352.0,11.3,88.0,2408.0,86.1,2008.0,84.0,2497.0,95.8,2284.0,,,,,,,96.1,2327
"Strickland, Hunter",519326,2022,21.1,11.6,187,3,0,4.91,,685,18.6,50.0,623,420,47.3,28.3,61.8,95.0,2352.0,38.8,84.8,2814.0,90.1,1803.0,,,94.1,2229.0,87.8,2722.0,,,,,94.9,2341
"McKay, David",641853,2022,9.4,12.5,20,0,0,6.75,,81,11.1,23.1,83,18,51.1,13.8,59.4,92.3,2017.0,13.3,83.1,2524.0,,,,,91.6,1753.0,,,,,,,92.3,2008
"Luzardo, Jesús",666200,2022,30.0,8.8,301,4,0,3.32,,1037,22.7,50.4,777,495,47.0,31.7,65.3,96.3,2224.0,30.1,83.7,2325.0,87.2,1900.0,,,95.6,2113.0,,,,,,,96.1,2181
"Kuhl, Chad",641771,2022,17.8,9.4,411,6,1,5.72,,1461,15.3,43.9,1059,1143,47.7,23.6,59.6,93.2,2238.0,36.7,86.5,2541.0,87.9,1699.0,79.5,2866.0,92.8,2126.0,,,,,,,92.8,2134
"Foley, Jason",671345,2022,16.8,4.3,181,1,0,3.88,,645,10.8,33.6,669,156,54.1,16.7,64.8,96.2,2209.0,16.2,86.5,2240.0,89.5,1594.0,,,96.3,2033.0,,,,,83.2,2189.0,96.3,2053
"Young, Alex",622065,2022,18.1,9.5,80,1,0,2.36,,286,16.2,52.6,117,180,43.1,31.6,62.1,91.6,2316.0,0.2,89.3,2311.0,86.2,1486.0,82.7,2298.0,90.8,2324.0,,,,,,,90.9,2322
"Stout, Eric",657770,2022,22.7,14.5,67,0,0,5.64,,276,18.9,44.3,157,25,44.0,27.1,66.1,92.1,2256.0,,,,87.4,1498.0,77.8,2445.0,,,,,,,80.1,2480.0,92.1,2256
"Hernández, Darwinzon",650382,2022,20.9,18.6,20,0,0,21.6,,111,32.4,37.5,111,71,53.3,33.3,48.8,94.3,2358.0,25.8,84.2,2527.0,,,78.3,2901.0,,,,,,,,,94.3,2358
"Pepiot, Ryan",686752,2022,26.3,16.9,109,3,0,3.47,,435,24.8,35.5,414,134,43.6,28.5,62.5,94.0,2410.0,18.2,86.7,2693.0,86.8,2374.0,,,92.8,1971.0,,,,,,,93.9,2409
