Name,Oponente,PA_hist,AVG_hist,K%_hist,xwOBA_hist,EV_hist,Fav_Score,Clasificacion
Adrian Houser,Boston Red Sox,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Chicago Cubs,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Chicago White Sox,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Cincinnati Reds,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Cleveland Guardians,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Colorado Rockies,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Detroit Tigers,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Houston Astros,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Kansas City Royals,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Los Angeles Angels,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Los Angeles Dodgers,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Miami Marlins,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Milwaukee Brewers,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Minnesota Twins,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,New York Mets,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,New York Yankees,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Philadelphia Phillies,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Pittsburgh Pirates,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,San Diego Padres,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,San Francisco Giants,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Seattle Mariners,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,St. Louis Cardinals,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Tampa Bay Rays,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Texas Rangers,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Toronto Blue Jays,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Adrian Houser,Washington Nationals,1764,0.238,17.1,0.329,83.8,3,🟢 Favorable
Shane Smith,Arizona Diamondbacks,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Athletics,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Atlanta Braves,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Baltimore Orioles,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Boston Red Sox,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Chicago Cubs,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Chicago White Sox,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Cincinnati Reds,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Cleveland Guardians,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Colorado Rockies,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Detroit Tigers,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Houston Astros,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Kansas City Royals,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Los Angeles Angels,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Los Angeles Dodgers,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Miami Marlins,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Milwaukee Brewers,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Minnesota Twins,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,New York Mets,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,New York Yankees,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Philadelphia Phillies,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Pittsburgh Pirates,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,San Diego Padres,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,San Francisco Giants,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Seattle Mariners,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,St. Louis Cardinals,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Tampa Bay Rays,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Texas Rangers,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Toronto Blue Jays,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Shane Smith,Washington Nationals,616,0.19,23.5,0.31,83.6,4,🟢 Favorable
Chris Paddack,Arizona Diamondbacks,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Athletics,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Atlanta Braves,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Baltimore Orioles,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Boston Red Sox,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Chicago Cubs,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Chicago White Sox,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Cincinnati Reds,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Cleveland Guardians,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Colorado Rockies,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Detroit Tigers,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Houston Astros,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Kansas City Royals,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Los Angeles Angels,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Los Angeles Dodgers,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Miami Marlins,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Milwaukee Brewers,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Minnesota Twins,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,New York Mets,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,New York Yankees,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Philadelphia Phillies,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Pittsburgh Pirates,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,San Diego Padres,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,San Francisco Giants,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Seattle Mariners,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,St. Louis Cardinals,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Tampa Bay Rays,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Texas Rangers,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Toronto Blue Jays,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Chris Paddack,Washington Nationals,1170,0.256,18.7,0.338,83.5,3,🟢 Favorable
Aaron Civale,Arizona Diamondbacks,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Athletics,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Atlanta Braves,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Baltimore Orioles,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Boston Red Sox,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Chicago Cubs,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Chicago White Sox,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Cincinnati Reds,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Cleveland Guardians,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Colorado Rockies,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Detroit Tigers,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Houston Astros,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Kansas City Royals,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Los Angeles Angels,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Los Angeles Dodgers,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Miami Marlins,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Milwaukee Brewers,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Minnesota Twins,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,New York Mets,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,New York Yankees,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Philadelphia Phillies,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Pittsburgh Pirates,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,San Diego Padres,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,San Francisco Giants,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Seattle Mariners,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,St. Louis Cardinals,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Tampa Bay Rays,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Texas Rangers,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Toronto Blue Jays,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Aaron Civale,Washington Nationals,2036,0.224,22.2,0.31,82.3,4,🟢 Favorable
Ryan Johnson,Arizona Diamondbacks,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Athletics,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Atlanta Braves,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Baltimore Orioles,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Boston Red Sox,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Chicago Cubs,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Chicago White Sox,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Cincinnati Reds,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Cleveland Guardians,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Colorado Rockies,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Detroit Tigers,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Houston Astros,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Kansas City Royals,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Los Angeles Angels,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Los Angeles Dodgers,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Miami Marlins,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Milwaukee Brewers,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Minnesota Twins,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,New York Mets,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,New York Yankees,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Philadelphia Phillies,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Pittsburgh Pirates,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,San Diego Padres,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,San Francisco Giants,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Seattle Mariners,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,St. Louis Cardinals,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Tampa Bay Rays,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Texas Rangers,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Toronto Blue Jays,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Ryan Johnson,Washington Nationals,72,0.333,22.2,0.293,82.8,5,🟢 Favorable
Justin Verlander,Arizona Diamondbacks,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Athletics,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Atlanta Braves,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Baltimore Orioles,0,,,,,0,🟡 Sin historial
Justin Verlander,Boston Red Sox,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Chicago Cubs,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Chicago White Sox,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Cincinnati Reds,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Cleveland Guardians,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Colorado Rockies,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Detroit Tigers,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Houston Astros,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Kansas City Royals,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Los Angeles Angels,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Los Angeles Dodgers,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Miami Marlins,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Milwaukee Brewers,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Minnesota Twins,0,,,,,0,🟡 Sin historial
Justin Verlander,New York Mets,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,New York Yankees,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Philadelphia Phillies,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Pittsburgh Pirates,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,San Diego Padres,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,San Francisco Giants,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Seattle Mariners,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,St. Louis Cardinals,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Tampa Bay Rays,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Texas Rangers,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Toronto Blue Jays,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Justin Verlander,Washington Nationals,2400,0.212,22.5,0.293,82.4,5,🟢 Favorable
Brandon Pfaadt,Arizona Diamondbacks,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Athletics,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Atlanta Braves,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Baltimore Orioles,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Boston Red Sox,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Chicago Cubs,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Chicago White Sox,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Cincinnati Reds,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Cleveland Guardians,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Colorado Rockies,0,,,,,0,🟡 Sin historial
Brandon Pfaadt,Detroit Tigers,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Houston Astros,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Kansas City Royals,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Los Angeles Angels,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Los Angeles Dodgers,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Miami Marlins,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Milwaukee Brewers,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Minnesota Twins,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,New York Mets,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,New York Yankees,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Philadelphia Phillies,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Pittsburgh Pirates,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,San Diego Padres,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,San Francisco Giants,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Seattle Mariners,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,St. Louis Cardinals,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Tampa Bay Rays,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Texas Rangers,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Toronto Blue Jays,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Brandon Pfaadt,Washington Nationals,1950,0.251,21.7,0.327,83.6,3,🟢 Favorable
Janson Junk,Arizona Diamondbacks,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Athletics,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Atlanta Braves,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Baltimore Orioles,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Boston Red Sox,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Chicago Cubs,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Chicago White Sox,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Cincinnati Reds,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Cleveland Guardians,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Colorado Rockies,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Detroit Tigers,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Houston Astros,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Kansas City Royals,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Los Angeles Angels,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Los Angeles Dodgers,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Miami Marlins,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Milwaukee Brewers,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Minnesota Twins,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,New York Mets,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,New York Yankees,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Philadelphia Phillies,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Pittsburgh Pirates,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,San Diego Padres,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,San Francisco Giants,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Seattle Mariners,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,St. Louis Cardinals,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Tampa Bay Rays,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Texas Rangers,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Toronto Blue Jays,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Janson Junk,Washington Nationals,566,0.269,17.8,0.33,83.7,3,🟢 Favorable
Matthew Liberatore,Arizona Diamondbacks,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Athletics,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Atlanta Braves,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Baltimore Orioles,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Boston Red Sox,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Chicago Cubs,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Chicago White Sox,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Cincinnati Reds,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Cleveland Guardians,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Colorado Rockies,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Detroit Tigers,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Houston Astros,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Kansas City Royals,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Los Angeles Angels,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Los Angeles Dodgers,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Miami Marlins,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Milwaukee Brewers,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Minnesota Twins,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,New York Mets,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,New York Yankees,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Philadelphia Phillies,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Pittsburgh Pirates,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,San Diego Padres,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,San Francisco Giants,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Seattle Mariners,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,St. Louis Cardinals,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Tampa Bay Rays,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Texas Rangers,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Toronto Blue Jays,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Matthew Liberatore,Washington Nationals,1443,0.24,18.8,0.343,84.0,2,🟡 Normal
Yusei Kikuchi,Arizona Diamondbacks,0,,,,,0,🟡 Sin historial
Yusei Kikuchi,Athletics,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Atlanta Braves,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Baltimore Orioles,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Boston Red Sox,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Chicago Cubs,0,,,,,0,🟡 Sin historial
Yusei Kikuchi,Chicago White Sox,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Cincinnati Reds,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Cleveland Guardians,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Colorado Rockies,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Detroit Tigers,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Houston Astros,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Kansas City Royals,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Los Angeles Angels,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Los Angeles Dodgers,0,,,,,0,🟡 Sin historial
Yusei Kikuchi,Miami Marlins,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Milwaukee Brewers,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Minnesota Twins,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,New York Mets,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,New York Yankees,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Philadelphia Phillies,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Pittsburgh Pirates,0,,,,,0,🟡 Sin historial
Yusei Kikuchi,San Diego Padres,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,San Francisco Giants,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Seattle Mariners,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,St. Louis Cardinals,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Tampa Bay Rays,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
Yusei Kikuchi,Texas Rangers,0,,,,,0,🟡 Sin historial
Yusei Kikuchi,Toronto Blue Jays,2668,0.227,25.6,0.324,83.4,4,🟢 Favorable
