"last_name, first_name",player_id,year,player_age,ab,pa,hit,single,double,triple,home_run,walk,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,isolated_power,babip,b_rbi,b_total_bases,r_total_stolen_base,b_ab_scoring,b_game,b_intent_walk,r_stolen_base_pct,xba,xslg,woba,xwoba,xobp,xiso,xbadiff,xslgdiff,avg_swing_speed,fast_swing_rate,blasts_contact,blasts_swing,squared_up_contact,squared_up_swing,avg_swing_length,swords,attack_angle,attack_direction,ideal_angle_rate,vertical_swing_path,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,hard_hit_percent
"Goldschmidt, Paul",502671,2024,36,599,654,147,91,33,1,22,47,7.2,0.245,0.414,0.302,0.716,0.169,0.308,65,248,11,143,154,2,,0.252,0.462,0.31,0.332,0.308,0.21,-0.007,-0.048,72.5,24.3,18.0,13.3,33.4,24.8,7.8,10,11.0,2.0,53.3,32.0,91.2,13.1,34.3,10.7,8.9,49.6
"Soderstrom, Tyler",691016,2024,22,189,213,44,25,10,0,9,20,9.4,0.233,0.429,0.315,0.744,0.196,0.273,26,81,0,50,61,1,,0.235,0.493,0.322,0.351,0.318,0.258,-0.002,-0.064,74.4,45.5,20.2,14.3,35.1,24.9,7.5,9,13.5,0.7,52.0,30.6,91.9,9.6,31.4,14.6,9.5,49.6
"Olivares, Edward",658668,2024,28,174,196,39,30,4,0,5,16,8.2,0.224,0.333,0.291,0.624,0.109,0.25,23,58,1,43,55,0,,0.274,0.398,0.276,0.333,0.342,0.124,-0.05,-0.065,71.8,23.4,14.2,10.9,28.8,22.0,7.3,4,8.4,-2.2,58.9,27.4,86.8,9.2,35.5,6.4,2.8,35.5
"Gurriel Jr., Lourdes",666971,2024,30,513,553,143,101,22,2,18,29,5.2,0.279,0.435,0.322,0.757,0.156,0.313,75,223,7,142,133,1,,0.265,0.433,0.327,0.325,0.311,0.168,0.014,0.002,70.6,9.5,13.4,10.9,31.5,25.7,7.5,12,8.5,-4.1,48.3,35.8,88.4,15.7,33.8,6.7,7.2,40.0
"Garcia, Maikel",672580,2024,24,575,626,133,94,27,5,7,42,6.7,0.231,0.332,0.281,0.613,0.101,0.268,58,191,37,135,157,0,,0.259,0.373,0.27,0.305,0.309,0.114,-0.028,-0.041,70.8,10.8,15.9,13.8,40.9,35.5,7.2,12,4.6,4.6,45.6,28.3,90.4,6.4,34.1,3.7,4.8,42.8
"Duran, Jarren",680776,2024,27,671,735,191,108,48,14,21,54,7.3,0.285,0.492,0.342,0.834,0.207,0.345,75,330,34,137,160,1,,0.267,0.456,0.357,0.34,0.326,0.19,0.018,0.036,73.6,36.2,17.7,13.7,30.0,23.2,7.6,21,3.9,3.2,36.2,29.4,90.8,9.5,33.8,9.3,6.2,43.9
"Isbel, Kyle",664728,2024,27,384,426,88,59,13,8,8,27,6.3,0.229,0.367,0.287,0.654,0.138,0.276,42,141,11,92,136,0,,0.231,0.333,0.286,0.283,0.29,0.102,-0.002,0.034,70.8,11.0,13.1,10.7,33.7,27.5,7.1,5,3.8,-4.1,42.8,25.3,88.1,9.0,24.8,3.9,3.6,36.3
"García, Avisaíl",541645,2024,33,50,51,12,9,1,0,2,1,2.0,0.24,0.38,0.255,0.635,0.14,0.286,2,19,0,6,18,0,,0.252,0.421,0.274,0.303,0.266,0.17,-0.012,-0.041,69.0,2.7,10.7,8.2,23.2,17.8,7.0,1,4.1,3.5,28.8,31.6,86.6,2.1,27.0,8.1,2.7,29.7
"Moniak, Mickey",666160,2024,26,392,418,86,53,17,2,14,21,5.0,0.219,0.38,0.266,0.646,0.161,0.272,49,149,8,85,124,0,,0.219,0.387,0.281,0.286,0.266,0.168,0.0,-0.007,73.1,28.6,13.0,9.3,28.2,20.2,7.7,10,12.5,-3.5,51.7,33.9,88.1,19.8,31.9,9.3,5.0,34.4
"Bouchard, Sean",656248,2024,28,91,108,17,9,7,0,1,12,11.1,0.187,0.297,0.29,0.587,0.11,0.271,8,27,4,13,31,0,,0.166,0.289,0.266,0.262,0.276,0.123,0.021,0.008,71.1,10.7,8.1,5.3,37.4,24.7,7.3,0,12.9,-0.7,52.7,37.3,89.8,10.7,29.5,4.9,9.8,34.4
"Alvarez, Yordan",670541,2024,27,552,635,170,99,34,2,35,69,10.9,0.308,0.567,0.392,0.959,0.259,0.317,86,313,6,115,147,16,,0.299,0.607,0.402,0.415,0.386,0.308,0.009,-0.04,76.5,63.0,22.4,18.2,34.3,27.8,7.6,1,8.8,-6.0,42.1,35.1,93.1,18.3,35.4,14.5,7.6,49.7
"Berti, Jon",542932,2024,34,66,74,18,17,0,0,1,6,8.1,0.273,0.318,0.342,0.66,0.045,0.333,6,21,5,12,25,0,,0.274,0.337,0.3,0.308,0.343,0.063,-0.001,-0.019,71.8,19.6,6.7,5.4,32.0,26.1,7.5,0,3.6,5.9,37.0,27.9,84.2,11.0,41.5,1.9,1.9,30.2
"Williams, Alika",675961,2024,25,87,96,18,12,4,2,0,3,3.1,0.207,0.299,0.242,0.541,0.092,0.277,5,26,1,17,37,0,,0.224,0.311,0.237,0.254,0.258,0.087,-0.017,-0.012,69.6,2.3,8.9,7.0,28.7,22.5,7.0,1,7.8,-5.6,49.6,33.6,87.2,15.7,38.6,4.3,2.9,27.1
"Adrianza, Ehire",501303,2024,34,26,28,5,3,1,0,1,2,7.1,0.192,0.346,0.25,0.596,0.154,0.286,2,9,0,8,8,0,,0.172,0.307,0.262,0.241,0.231,0.135,0.02,0.039,66.2,0.0,7.4,4.9,44.4,29.3,7.2,1,10.0,-0.4,48.8,33.9,88.4,4.8,46.7,6.7,20.0,33.3
"Slater, Austin",596103,2024,31,177,212,37,31,4,0,2,26,12.3,0.209,0.266,0.321,0.587,0.057,0.294,18,47,3,41,84,0,,0.231,0.326,0.273,0.307,0.341,0.095,-0.022,-0.06,71.9,20.7,10.4,7.4,29.7,21.1,6.8,4,11.9,9.1,45.2,38.8,88.2,7.2,37.2,3.3,6.6,37.2
"Feduccia, Hunter",676439,2024,27,12,14,4,4,0,0,0,2,14.3,0.333,0.333,0.429,0.762,0.0,0.4,1,4,0,1,5,0,,0.219,0.258,0.35,0.285,0.33,0.04,0.114,0.075,69.7,4.5,10.5,9.1,15.8,13.6,7.1,0,11.7,-2.9,68.2,35.3,83.3,9.5,30.0,0.0,0.0,20.0
"Lewis, Royce",668904,2024,25,292,325,68,36,16,0,16,28,8.6,0.233,0.452,0.295,0.747,0.219,0.251,47,132,0,72,82,2,,0.238,0.435,0.317,0.317,0.302,0.197,-0.005,0.017,73.3,36.1,12.7,9.4,26.6,19.7,7.7,13,8.0,-5.1,57.2,28.1,87.1,16.8,36.3,11.2,5.4,37.7
"Merrifield, Whit",593160,2024,35,293,335,65,49,9,3,4,35,10.4,0.222,0.314,0.311,0.625,0.092,0.257,15,92,17,71,95,0,,0.242,0.323,0.283,0.3,0.33,0.081,-0.02,-0.009,63.4,0.2,4.2,3.4,32.1,26.1,6.9,7,10.1,0.1,47.6,35.1,84.1,12.9,34.3,2.4,3.3,21.6
"Pérez, Wenceel",672761,2024,24,389,425,94,63,16,6,9,32,7.5,0.242,0.383,0.3,0.683,0.141,0.294,37,149,9,78,112,0,,0.24,0.364,0.299,0.295,0.3,0.124,0.002,0.019,70.2,9.2,9.0,7.2,31.9,25.5,6.9,4,6.6,-4.0,44.3,28.9,88.4,18.0,37.7,4.3,6.3,30.6
"Thomas, Alek",677950,2024,24,95,103,18,9,5,1,3,7,6.8,0.189,0.358,0.245,0.603,0.169,0.2,17,34,4,31,39,0,,0.277,0.46,0.262,0.344,0.326,0.184,-0.088,-0.102,70.9,8.1,18.7,14.7,44.9,35.3,7.1,5,10.8,-0.3,61.8,29.2,91.2,1.0,26.6,7.6,7.6,46.8
"Hinds, Rece",677956,2024,23,46,51,12,2,4,1,5,4,7.8,0.261,0.717,0.333,1.05,0.456,0.28,11,33,2,12,24,0,,0.248,0.629,0.433,0.395,0.322,0.381,0.013,0.088,75.2,56.5,19.3,12.0,29.8,18.5,7.7,1,9.5,-10.4,43.5,39.7,91.6,18.9,40.0,20.0,0.0,40.0
"Wendzel, Davis",673995,2024,27,47,49,6,3,2,0,1,1,2.0,0.128,0.234,0.163,0.397,0.106,0.147,2,11,0,9,27,0,,0.198,0.389,0.176,0.269,0.232,0.19,-0.07,-0.155,71.9,16.7,10.3,7.7,29.3,21.8,7.1,2,13.2,-10.5,46.2,32.7,85.4,17.8,25.7,8.6,5.7,28.6
"Rojas, Josh",668942,2024,30,422,476,95,66,19,2,8,46,9.7,0.225,0.336,0.304,0.64,0.111,0.282,31,142,10,82,142,1,,0.221,0.361,0.286,0.297,0.303,0.14,0.004,-0.025,66.6,0.8,10.0,7.7,37.7,29.1,7.3,15,13.0,-0.5,49.0,33.5,88.2,15.5,35.6,5.7,7.9,38.2
"Vaughn, Andrew",683734,2024,26,570,619,140,90,30,1,19,38,6.1,0.246,0.402,0.297,0.699,0.156,0.285,70,229,2,139,149,0,,0.24,0.442,0.304,0.32,0.294,0.202,0.006,-0.04,70.8,12.0,16.2,12.9,35.4,28.3,7.6,12,9.7,-4.7,57.4,28.6,90.3,16.6,33.6,9.3,8.4,43.3
"Verdugo, Alex",657077,2024,28,559,621,130,88,28,1,13,49,7.9,0.233,0.356,0.291,0.647,0.123,0.253,61,199,2,138,149,0,,0.247,0.383,0.283,0.306,0.307,0.136,-0.014,-0.027,68.3,7.5,10.9,9.1,39.8,33.4,6.3,5,5.6,0.4,44.6,31.3,88.3,9.9,31.6,5.6,6.1,34.9
"Margot, Manuel",622534,2024,29,315,343,75,53,17,1,4,21,6.1,0.238,0.337,0.289,0.626,0.099,0.273,31,106,5,79,129,0,,0.258,0.385,0.276,0.31,0.311,0.126,-0.02,-0.048,72.0,19.9,13.8,11.1,31.2,25.1,7.3,5,6.2,-1.1,48.6,27.8,88.2,13.8,30.9,4.9,5.3,33.6
"Keirsey Jr., DaShawn",680577,2024,27,13,14,2,1,0,0,1,0,0.0,0.154,0.385,0.214,0.599,0.231,0.091,1,5,0,2,6,0,,0.246,0.468,0.261,0.335,0.3,0.222,-0.092,-0.083,69.1,4.3,5.3,4.3,26.3,21.7,6.8,0,3.6,-1.9,43.5,31.1,84.7,4.5,50.0,16.7,8.3,33.3
"India, Jonathan",663697,2024,27,533,637,132,87,28,2,15,80,12.6,0.248,0.392,0.357,0.749,0.144,0.292,58,209,13,86,151,0,,0.262,0.418,0.333,0.354,0.373,0.156,-0.014,-0.026,71.7,22.2,12.4,10.2,30.7,25.3,7.2,25,8.1,-0.9,48.4,29.4,87.2,13.5,39.3,7.7,5.8,36.5
"Fry, David",681807,2024,28,335,392,88,55,18,1,14,42,10.7,0.263,0.448,0.356,0.804,0.185,0.307,51,150,4,91,122,4,,0.247,0.408,0.347,0.332,0.345,0.161,0.016,0.04,70.5,9.3,12.5,9.8,29.2,23.0,7.8,17,13.7,-2.8,62.4,32.2,88.3,19.6,36.9,7.5,6.3,37.6
"Walls, Taylor",670764,2024,27,218,252,40,31,5,3,1,31,12.3,0.183,0.248,0.282,0.53,0.065,0.255,14,54,16,55,84,0,,0.183,0.263,0.245,0.255,0.283,0.08,0.0,-0.015,67.3,1.7,5.9,4.5,32.5,24.5,7.2,8,12.7,1.1,59.9,33.8,86.1,18.2,29.9,3.2,5.2,24.0
"Madrigal, Nick",663611,2024,27,86,94,19,16,3,0,0,4,4.3,0.221,0.256,0.28,0.536,0.035,0.25,10,22,1,34,51,0,,0.242,0.288,0.245,0.271,0.3,0.046,-0.021,-0.032,65.4,2.2,2.4,2.2,33.3,30.2,6.5,2,3.1,6.3,36.7,28.5,85.1,3.4,27.3,0.0,0.0,18.2
"Young, Jacob",696285,2024,24,468,521,120,92,24,1,3,30,5.8,0.256,0.331,0.316,0.647,0.075,0.321,36,155,33,101,150,0,,0.254,0.323,0.29,0.291,0.315,0.069,0.002,0.008,68.2,1.4,8.9,7.4,35.7,29.4,6.9,20,6.6,5.5,51.3,31.0,85.8,4.0,28.1,1.6,2.9,28.9
"Frelick, Sal",686217,2024,24,475,524,123,95,22,4,2,39,7.4,0.259,0.335,0.32,0.655,0.076,0.306,32,159,18,108,145,0,,0.246,0.309,0.292,0.283,0.308,0.063,0.013,0.026,66.3,2.6,5.8,5.1,36.0,31.7,6.9,10,5.6,0.6,40.9,30.3,83.4,9.7,30.0,0.8,3.5,19.5
"Meyers, Jake",676694,2024,28,461,513,101,65,20,3,13,35,6.8,0.219,0.36,0.286,0.646,0.141,0.263,61,166,11,132,148,0,,0.233,0.39,0.285,0.306,0.301,0.158,-0.014,-0.03,68.6,7.9,10.6,8.0,31.6,23.8,7.0,30,9.4,-4.3,45.2,30.4,88.2,14.4,34.8,6.8,8.3,37.0
"Siri, Jose",642350,2024,28,402,448,75,40,16,1,18,31,6.9,0.187,0.366,0.255,0.621,0.179,0.261,47,147,14,103,130,0,,0.197,0.419,0.271,0.299,0.266,0.222,-0.01,-0.053,72.5,27.2,14.9,9.2,27.3,16.8,7.8,20,12.9,1.0,50.0,33.0,87.5,15.4,35.7,14.7,8.8,41.6
"Newman, Kevin",621028,2024,30,288,311,80,59,17,1,3,15,4.8,0.278,0.375,0.311,0.686,0.097,0.322,28,108,8,81,111,1,,0.257,0.326,0.298,0.275,0.292,0.069,0.021,0.049,67.6,2.6,6.2,5.3,38.7,33.0,6.7,11,5.8,-0.1,44.6,32.3,85.6,9.7,25.0,1.6,1.6,23.4
"Wells, Austin",669224,2024,24,354,414,81,49,18,1,13,47,11.4,0.229,0.395,0.322,0.717,0.166,0.261,55,140,1,94,115,0,,0.242,0.439,0.315,0.343,0.338,0.198,-0.013,-0.044,72.4,21.7,16.3,12.1,31.4,23.3,7.4,11,10.9,-2.3,47.8,34.5,88.4,17.1,34.5,9.1,7.3,38.9
"Kelenic, Jarred",672284,2024,24,412,449,95,60,18,2,15,32,7.1,0.231,0.393,0.286,0.679,0.162,0.3,45,162,7,81,131,1,,0.238,0.424,0.294,0.311,0.294,0.186,-0.007,-0.031,72.7,24.8,16.5,11.1,34.8,23.5,7.3,18,14.5,-1.2,55.6,32.9,89.8,16.0,38.2,9.9,8.8,45.2
"Nevin, Tyler",663527,2024,27,245,278,50,33,10,0,7,25,9.0,0.204,0.331,0.288,0.619,0.127,0.243,20,81,1,55,87,0,,0.215,0.384,0.276,0.304,0.299,0.169,-0.011,-0.053,68.4,3.4,11.1,8.2,38.3,28.4,7.0,7,9.8,2.2,57.4,34.9,89.8,10.7,37.0,8.7,7.1,40.8
"Rojas, Johan",679032,2024,23,338,363,82,64,12,3,3,13,3.6,0.243,0.322,0.279,0.601,0.079,0.297,32,109,25,99,120,0,,0.225,0.304,0.265,0.258,0.263,0.078,0.018,0.018,71.3,21.3,12.7,9.9,32.4,25.2,7.2,12,4.5,-0.8,48.1,20.0,85.7,4.8,22.0,2.5,3.6,27.4
"Grissom, Vaughn",687093,2024,23,105,114,20,17,3,0,0,7,6.1,0.19,0.219,0.246,0.465,0.029,0.244,6,23,2,30,31,0,,0.253,0.349,0.213,0.294,0.305,0.095,-0.063,-0.13,69.1,5.1,12.1,9.7,31.9,25.7,7.3,6,8.5,-2.7,45.1,36.1,86.1,8.3,41.5,4.9,3.7,32.9
"Hiura, Keston",669374,2024,27,27,27,4,4,0,0,0,0,0.0,0.148,0.148,0.148,0.296,0.0,0.235,1,4,0,9,10,0,,0.192,0.246,0.131,0.193,0.192,0.054,-0.044,-0.098,72.7,23.9,13.8,8.7,17.2,10.9,7.4,0,14.1,9.3,54.3,35.6,82.2,6.3,35.3,0.0,5.9,23.5
"McCormick, Chas",676801,2024,29,242,267,51,39,6,1,5,17,6.4,0.211,0.306,0.271,0.577,0.095,0.274,27,74,8,71,94,0,,0.221,0.361,0.257,0.286,0.282,0.139,-0.01,-0.055,70.8,12.6,10.5,7.4,28.8,20.2,7.5,5,19.0,7.5,42.3,37.4,86.2,15.2,32.2,7.5,4.0,32.8
"Harris II, Michael",671739,2024,23,440,470,116,83,14,3,16,23,4.9,0.264,0.418,0.304,0.722,0.154,0.3,48,184,10,97,110,1,,0.28,0.468,0.312,0.346,0.322,0.188,-0.016,-0.05,74.7,48.0,19.5,15.0,30.7,23.5,8.1,11,7.1,-2.0,49.5,29.8,90.5,7.5,33.5,10.0,8.3,47.0
"Smith, Will",669257,2024,29,476,544,118,72,24,2,20,51,9.4,0.248,0.433,0.327,0.76,0.185,0.273,75,206,1,132,128,6,,0.238,0.463,0.326,0.337,0.322,0.225,0.01,-0.03,67.9,3.1,10.7,8.7,33.4,27.1,7.2,27,13.2,0.4,60.5,34.6,89.4,18.7,38.3,10.8,8.4,42.0
"Rizzo, Anthony",519203,2024,34,337,375,77,57,12,0,8,27,7.2,0.228,0.335,0.301,0.636,0.107,0.259,35,113,0,79,92,0,,0.239,0.351,0.285,0.302,0.314,0.112,-0.011,-0.016,68.5,8.1,9.3,7.5,32.1,25.8,6.8,3,9.4,-4.7,53.4,33.3,86.7,14.3,31.0,4.0,4.7,33.2
"Judge, Aaron",592450,2024,32,559,704,180,85,36,1,58,133,18.9,0.322,0.701,0.458,1.159,0.379,0.367,144,392,10,128,158,20,,0.304,0.739,0.476,0.48,0.445,0.435,0.018,-0.038,77.1,74.8,25.8,18.4,33.8,24.2,8.2,14,14.4,-4.5,51.3,39.8,96.2,19.0,40.8,26.9,8.5,61.0
"Anderson, Tim",641313,2024,31,234,241,50,47,3,0,0,7,2.9,0.214,0.226,0.237,0.463,0.012,0.301,9,53,4,55,65,0,,0.215,0.292,0.208,0.235,0.238,0.077,-0.001,-0.066,69.7,4.3,11.3,8.3,28.0,20.6,7.2,14,9.9,8.9,50.9,39.9,86.1,1.4,29.5,1.8,4.8,30.1
"Alcántara, Kevin",682634,2024,21,10,10,1,1,0,0,0,0,0.0,0.1,0.1,0.1,0.2,0.0,0.111,0,1,0,1,3,0,,0.206,0.259,0.088,0.207,0.206,0.053,-0.106,-0.159,74.2,41.7,18.2,16.7,45.5,41.7,7.9,0,5.0,3.6,33.3,29.2,86.3,-10.1,0.0,0.0,0.0,33.3
"Rodgers, Brendan",663898,2024,27,501,539,134,91,29,1,13,31,5.8,0.267,0.407,0.314,0.721,0.14,0.338,54,204,1,116,135,1,,0.246,0.382,0.314,0.299,0.295,0.136,0.021,0.025,71.7,25.2,14.4,11.0,31.5,24.1,7.1,26,5.0,-2.3,39.9,31.9,89.3,4.9,33.1,5.6,7.0,44.1
"McKenna, Ryan",663630,2024,27,14,15,3,1,0,0,2,1,6.7,0.214,0.643,0.267,0.91,0.429,0.143,2,9,1,4,13,0,,0.154,0.356,0.378,0.244,0.21,0.202,0.06,0.287,73.5,29.2,15.8,12.5,31.6,25.0,7.4,0,10.9,-0.5,62.5,30.7,84.5,27.4,22.2,22.2,0.0,44.4
"Singleton, Jon",572138,2024,32,355,405,83,56,13,1,13,47,11.6,0.234,0.386,0.321,0.707,0.152,0.299,42,137,0,74,119,0,,0.226,0.39,0.312,0.314,0.316,0.165,0.008,-0.004,72.1,24.2,14.4,10.3,35.4,25.2,7.1,12,11.0,-11.5,58.6,30.0,88.7,12.8,34.8,8.9,4.5,37.2
"Alonso, Pete",624413,2024,29,608,695,146,81,31,0,34,70,10.1,0.24,0.459,0.329,0.788,0.219,0.276,88,279,3,151,162,4,,0.239,0.47,0.34,0.345,0.329,0.232,0.001,-0.011,75.2,51.8,18.6,14.3,29.6,22.8,7.3,19,9.8,-2.9,56.2,31.7,89.8,14.4,30.5,13.2,6.6,46.4
"Canha, Mark",592192,2024,35,393,462,95,68,20,0,7,51,11.0,0.242,0.346,0.344,0.69,0.104,0.298,42,136,7,83,125,2,,0.211,0.314,0.31,0.293,0.321,0.103,0.031,0.032,68.4,4.0,10.6,8.4,36.5,29.1,7.2,14,10.9,1.4,60.8,31.8,88.4,9.6,31.5,3.3,5.0,37.4
"García Jr., Luis",671277,2024,24,500,528,141,97,25,1,18,27,5.1,0.282,0.444,0.318,0.762,0.162,0.31,70,222,22,141,140,2,,0.275,0.461,0.328,0.335,0.312,0.186,0.007,-0.017,71.7,22.7,16.1,12.8,35.2,28.0,7.3,10,10.0,1.6,61.1,29.0,89.1,8.2,32.8,8.0,5.8,41.7
"Kirk, Alejandro",672386,2024,25,340,386,86,61,19,1,5,35,9.1,0.253,0.359,0.319,0.678,0.106,0.276,54,122,0,111,103,1,,0.253,0.403,0.297,0.329,0.329,0.149,0.0,-0.044,70.1,12.2,14.2,12.2,36.7,31.6,7.0,8,7.4,4.5,51.8,25.2,89.4,10.8,34.6,6.7,7.0,40.9
"Amador, Adael",691182,2024,21,35,36,6,5,1,0,0,1,2.8,0.171,0.2,0.194,0.394,0.029,0.207,0,7,1,6,10,0,,0.244,0.344,0.176,0.271,0.266,0.101,-0.073,-0.144,71.3,19.7,6.0,4.9,28.0,23.0,7.5,3,9.5,-5.3,55.7,31.0,88.2,17.1,20.7,6.9,0.0,31.0
"O'Hoppe, Logan",681351,2024,24,479,522,117,79,17,1,20,33,6.3,0.244,0.409,0.303,0.712,0.165,0.318,56,196,2,100,136,0,,0.247,0.462,0.311,0.333,0.306,0.215,-0.003,-0.053,70.7,17.4,14.6,10.0,32.9,22.7,7.3,41,15.1,-2.4,54.3,33.9,90.4,15.3,42.9,12.0,7.1,46.3
"Herrera, Iván",671056,2024,24,229,259,69,51,12,1,5,25,9.7,0.301,0.428,0.372,0.8,0.127,0.37,27,98,5,62,72,0,,0.291,0.464,0.351,0.37,0.368,0.173,0.01,-0.036,73.3,33.6,17.9,13.5,32.4,24.5,7.5,1,7.3,2.5,44.3,33.6,89.3,9.2,38.2,9.0,6.7,42.1
"Albies, Ozzie",645277,2024,27,399,435,100,60,29,1,10,27,6.2,0.251,0.404,0.303,0.707,0.153,0.274,53,161,8,87,99,0,,0.246,0.404,0.307,0.308,0.301,0.158,0.005,0.0,69.1,7.5,8.1,6.6,33.1,26.8,7.2,7,12.9,-5.4,57.9,33.8,88.4,18.4,33.4,6.2,4.7,32.0
"Vargas, Ildemaro",545121,2024,32,272,303,67,50,16,0,1,19,6.3,0.246,0.316,0.295,0.611,0.07,0.269,30,86,9,68,95,0,,0.255,0.326,0.271,0.286,0.306,0.071,-0.009,-0.01,69.6,8.4,8.7,7.7,40.2,35.6,7.2,3,3.7,-1.3,44.2,24.1,87.0,4.0,29.5,1.2,4.0,31.9
"Nimmo, Brandon",607043,2024,31,571,663,128,77,25,3,23,77,11.6,0.224,0.399,0.327,0.726,0.175,0.267,90,228,15,135,151,1,,0.241,0.417,0.321,0.338,0.344,0.176,-0.017,-0.018,73.3,34.8,15.5,12.1,30.9,24.2,7.3,15,6.6,-0.3,50.6,29.2,91.9,11.2,33.7,9.1,6.5,47.4
"Hicks, Aaron",543305,2024,34,57,63,8,7,0,0,1,6,9.5,0.14,0.193,0.222,0.415,0.053,0.212,5,11,0,15,18,0,,0.19,0.286,0.196,0.254,0.268,0.096,-0.05,-0.093,68.1,3.6,10.0,7.1,26.7,19.0,7.4,4,14.0,-10.5,52.4,29.6,87.5,4.7,32.4,5.9,8.8,35.3
"Machado, Manny",592518,2024,31,593,643,163,104,30,0,29,45,7.0,0.275,0.472,0.325,0.797,0.197,0.302,105,280,11,161,152,6,,0.266,0.467,0.34,0.34,0.32,0.202,0.009,0.005,75.2,52.6,20.8,16.4,31.9,25.1,7.8,23,6.8,-0.2,54.3,25.6,92.5,12.7,33.8,11.0,5.9,48.8
"Caballero, José",676609,2024,27,441,483,100,66,24,1,9,27,5.6,0.227,0.347,0.283,0.63,0.12,0.301,44,153,44,118,139,1,,0.213,0.317,0.277,0.267,0.273,0.104,0.014,0.03,69.7,15.6,8.9,6.5,28.2,20.6,7.0,18,12.7,-5.2,53.8,32.6,83.7,15.9,33.8,5.1,4.8,25.2
"Chisholm Jr., Jazz",665862,2024,26,562,621,144,95,21,4,24,53,8.5,0.256,0.436,0.324,0.76,0.18,0.309,73,245,40,145,147,5,,0.237,0.419,0.327,0.317,0.307,0.183,0.019,0.017,71.9,23.3,15.1,10.6,32.5,22.8,7.5,11,14.1,-2.1,52.3,34.9,89.7,11.4,29.6,9.7,5.8,41.1
"Tucker, Kyle",663656,2024,27,277,339,80,44,13,0,23,56,16.5,0.289,0.585,0.408,0.993,0.296,0.282,49,162,11,58,78,3,,0.275,0.546,0.419,0.402,0.396,0.271,0.014,0.039,72.2,22.9,16.4,13.8,36.4,30.7,7.5,8,10.5,-5.9,46.0,36.0,91.1,21.2,40.0,12.9,7.6,44.9
"Bader, Harrison",664056,2024,30,402,437,95,64,19,0,12,21,4.8,0.236,0.373,0.284,0.657,0.137,0.276,51,150,17,104,143,1,,0.241,0.387,0.285,0.299,0.291,0.145,-0.005,-0.014,71.2,19.9,13.3,10.2,33.4,25.8,7.1,16,11.3,-5.5,54.0,25.1,87.2,11.9,33.9,6.4,4.5,35.5
"De Los Santos, Luis",665782,2024,26,29,31,5,3,2,0,0,2,6.5,0.172,0.241,0.226,0.467,0.069,0.263,1,7,0,7,13,0,,0.185,0.233,0.211,0.22,0.238,0.048,-0.013,0.008,73.8,40.4,21.2,14.9,24.2,17.0,7.7,0,4.6,-0.2,55.3,30.1,84.9,-5.7,26.3,0.0,5.3,42.1
"Rafaela, Ceddanne",678882,2024,23,544,571,134,91,23,5,15,15,2.6,0.246,0.39,0.274,0.664,0.144,0.312,75,212,19,141,152,1,,0.227,0.374,0.286,0.276,0.257,0.147,0.019,0.016,70.1,6.8,11.5,7.9,30.5,20.9,7.5,24,14.1,-0.5,52.6,33.3,86.6,14.9,34.9,7.5,5.0,36.9
"Báez, Javier",595879,2024,31,272,289,50,32,12,0,6,12,4.2,0.184,0.294,0.221,0.515,0.11,0.22,37,80,8,65,80,1,,0.218,0.353,0.224,0.268,0.256,0.135,-0.034,-0.059,74.8,49.4,17.4,12.4,29.9,21.3,8.6,8,11.3,-6.7,57.4,30.5,88.3,11.2,27.7,7.8,6.3,40.0
"Bliss, Ryan",669208,2024,24,63,71,14,8,3,1,2,5,7.0,0.222,0.397,0.29,0.687,0.175,0.308,9,25,5,23,33,0,,0.211,0.423,0.3,0.309,0.281,0.212,0.011,-0.026,70.6,4.5,13.5,8.9,33.8,22.3,6.8,1,15.3,-2.0,65.2,31.2,88.5,6.8,37.2,9.3,16.3,46.5
"Arenado, Nolan",571448,2024,33,578,635,157,118,23,0,16,44,6.9,0.272,0.394,0.325,0.719,0.122,0.296,71,228,2,125,152,2,,0.253,0.361,0.314,0.299,0.311,0.108,0.019,0.033,70.7,12.8,9.2,7.8,32.3,27.6,8.2,29,11.3,-7.4,55.8,33.3,86.3,16.9,35.9,3.2,5.1,31.6
"Chapman, Matt",656305,2024,31,575,647,142,74,39,2,27,64,9.9,0.247,0.463,0.328,0.791,0.216,0.293,78,266,15,139,154,3,,0.244,0.46,0.34,0.342,0.327,0.216,0.003,0.003,76.6,64.1,18.5,14.1,28.1,21.5,7.5,21,6.2,-2.8,51.5,26.4,93.2,16.2,31.3,12.6,8.1,48.3
"Peterson, Jace",607054,2024,34,22,26,1,1,0,0,0,3,11.5,0.045,0.045,0.154,0.199,0.0,0.059,1,1,0,2,14,0,,0.203,0.237,0.113,0.251,0.292,0.034,-0.158,-0.192,66.4,2.6,0.0,0.0,38.5,26.3,6.9,2,12.2,-5.0,50.0,34.9,82.6,-12.4,17.6,0.0,0.0,23.5
"Meadows, Parker",678009,2024,24,270,298,66,39,12,6,9,25,8.4,0.244,0.433,0.31,0.743,0.189,0.306,28,117,9,50,82,0,,0.229,0.388,0.321,0.301,0.296,0.159,0.015,0.045,70.5,9.6,11.4,8.6,31.3,23.5,7.3,15,9.6,-4.7,50.4,31.6,87.0,18.5,34.7,7.7,6.1,32.3
